Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
CHEMBL3831286,ROCK2,A7E2Y1 P08590 P10916 Q01449 P12829,O75116,Alzheimer's disease
MYL2,CHEMBL4523649,P10916,O75116 P61586,Alzheimer's disease
MYL2,ROCK2,P10916,O75116,Alzheimer's disease
MYL9,RAC1,P24844,P63000,Alzheimer's disease
MYL9,PPP1R12B,P24844,O60237,Alzheimer's disease
MYL9,ROCK2,P24844,O75116,Alzheimer's disease
MYL9,ROCK1,P24844,Q13464,Alzheimer's disease
RHOC,MYL6,P08134,P60660,Alzheimer's disease
RHOC,PPP1R12B,P08134,O60237,Alzheimer's disease
RHOC,MYL12B,P08134,O14950,Alzheimer's disease
CHEMBL4523649,MYL6,O75116 P61586,P60660,Alzheimer's disease
ROCK2,MYL6,O75116,P60660,Alzheimer's disease
CHEMBL4523649,PPP1R12B,O75116 P61586,O60237,Alzheimer's disease
ROCK2,PPP1R12B,O75116,O60237,Alzheimer's disease
CHEMBL4523649,RDX,O75116 P61586,P35241,Alzheimer's disease
ROCK2,RDX,O75116,P35241,Alzheimer's disease
ROCK2,EZR,O75116,P15311,Alzheimer's disease
CHEMBL4523649,PTEN,O75116 P61586,P60484,Alzheimer's disease
ROCK2,PTEN,O75116,P60484,Alzheimer's disease
ROCK2,CD44,O75116,P16070,Alzheimer's disease
CHEMBL4523649,MYL12B,O75116 P61586,O14950,Alzheimer's disease
ROCK2,MYL12B,O75116,O14950,Alzheimer's disease
CHEMBL4523649,MSN,O75116 P61586,P26038,Alzheimer's disease
ROCK2,MSN,O75116,P26038,Alzheimer's disease
ROCK2,PPP1R12A,O75116,O14974,Alzheimer's disease
RAC1,PPP1R12B,P63000,O60237,Alzheimer's disease
RAC1,PPP1R12A,P63000,O14974,Alzheimer's disease
RAC1,MYL6,P63000,P60660,Alzheimer's disease
RAC1,CD44,P63000,P16070,Alzheimer's disease
RAC1,MYL12B,P63000,O14950,Alzheimer's disease
MSN,RDX,P26038,P35241,Alzheimer's disease
MSN,RHOA,P26038,P61586,Alzheimer's disease
MSN,CHEMBL4523650,P26038,P10911 P61586,Alzheimer's disease
MSN,CHEMBL4523648,P26038,O60610 P61586,Alzheimer's disease
MSN,CHEMBL4523647,P26038,Q9NZN5 P61586,Alzheimer's disease
MSN,CHEMBL4523646,P26038,Q9NRY4 P61586,Alzheimer's disease
MSN,CHEMBL4523645,P26038,Q92888 P61586,Alzheimer's disease
MSN,CHEMBL4523644,P26038,Q16512 P61586,Alzheimer's disease
MSN,CHEMBL4523643,P26038,Q12802 P61586,Alzheimer's disease
MSN,CHEMBL4523642,P26038,P61586 O15085,Alzheimer's disease
MSN,ROCK1,P26038,Q13464,Alzheimer's disease
MSN,EZR,P26038,P15311,Alzheimer's disease
MSN,CD44,P26038,P16070,Alzheimer's disease
EZR,ROCK1,P15311,Q13464,Alzheimer's disease
EZR,RDX,P15311,P35241,Alzheimer's disease
EZR,CD44,P15311,P16070,Alzheimer's disease
PTEN,CDC42,P60484,P60953,Alzheimer's disease
PTEN,CHEMBL4296113,P60484,P60953 Q13153,Alzheimer's disease
PTEN,ROCK1,P60484,Q13464,Alzheimer's disease
ROCK1,MYL6,Q13464,P60660,Alzheimer's disease
ROCK1,PPP1R12B,Q13464,O60237,Alzheimer's disease
ROCK1,RDX,Q13464,P35241,Alzheimer's disease
ROCK1,MYL12B,Q13464,O14950,Alzheimer's disease
ROCK1,PPP1R12A,Q13464,O14974,Alzheimer's disease
CDC42,PPP1R12B,P60953,O60237,Alzheimer's disease
CHEMBL4296113,PPP1R12B,P60953 Q13153,O60237,Alzheimer's disease
CDC42,MYL6,P60953,P60660,Alzheimer's disease
CHEMBL4296113,MYL6,P60953 Q13153,P60660,Alzheimer's disease
CDC42,MYL12B,P60953,O14950,Alzheimer's disease
CHEMBL4296113,MYL12B,P60953 Q13153,O14950,Alzheimer's disease
CDC42,CD44,P60953,P16070,Alzheimer's disease
CHEMBL4296113,CD44,P60953 Q13153,P16070,Alzheimer's disease
RDX,CD44,P35241,P16070,Alzheimer's disease
PPP1R12A,PPP1R12B,O14974,O60237,Alzheimer's disease
PPP1R12A,MYL6,O14974,P60660,Alzheimer's disease
RHOA,MYL6,P61586,P60660,Alzheimer's disease
CHEMBL4523650,MYL6,P10911 P61586,P60660,Alzheimer's disease
CHEMBL4523648,MYL6,O60610 P61586,P60660,Alzheimer's disease
CHEMBL4523647,MYL6,Q9NZN5 P61586,P60660,Alzheimer's disease
CHEMBL4523646,MYL6,Q9NRY4 P61586,P60660,Alzheimer's disease
CHEMBL4523645,MYL6,Q92888 P61586,P60660,Alzheimer's disease
CHEMBL4523644,MYL6,Q16512 P61586,P60660,Alzheimer's disease
CHEMBL4523643,MYL6,Q12802 P61586,P60660,Alzheimer's disease
CHEMBL4523642,MYL6,P61586 O15085,P60660,Alzheimer's disease
RHOA,MYL12B,P61586,O14950,Alzheimer's disease
CHEMBL4523650,MYL12B,P10911 P61586,O14950,Alzheimer's disease
CHEMBL4523648,MYL12B,O60610 P61586,O14950,Alzheimer's disease
CHEMBL4523647,MYL12B,Q9NZN5 P61586,O14950,Alzheimer's disease
CHEMBL4523646,MYL12B,Q9NRY4 P61586,O14950,Alzheimer's disease
CHEMBL4523645,MYL12B,Q92888 P61586,O14950,Alzheimer's disease
CHEMBL4523644,MYL12B,Q16512 P61586,O14950,Alzheimer's disease
CHEMBL4523643,MYL12B,Q12802 P61586,O14950,Alzheimer's disease
CHEMBL4523642,MYL12B,P61586 O15085,O14950,Alzheimer's disease
RHOA,PPP1R12B,P61586,O60237,Alzheimer's disease
CHEMBL4523650,PPP1R12B,P10911 P61586,O60237,Alzheimer's disease
CHEMBL4523648,PPP1R12B,O60610 P61586,O60237,Alzheimer's disease
CHEMBL4523647,PPP1R12B,Q9NZN5 P61586,O60237,Alzheimer's disease
CHEMBL4523646,PPP1R12B,Q9NRY4 P61586,O60237,Alzheimer's disease
CHEMBL4523645,PPP1R12B,Q92888 P61586,O60237,Alzheimer's disease
CHEMBL4523644,PPP1R12B,Q16512 P61586,O60237,Alzheimer's disease
CHEMBL4523643,PPP1R12B,Q12802 P61586,O60237,Alzheimer's disease
CHEMBL4523642,PPP1R12B,P61586 O15085,O60237,Alzheimer's disease
MYL6,PPP1R12B,P60660,O60237,Alzheimer's disease
MYL12B,PPP1R12B,O14950,O60237,Alzheimer's disease
CHEMBL3885552,CCNI,P24385 P24941,Q14094,Alzheimer's disease
CHEMBL3885551,CCNI,P06493 P24385,Q14094,Alzheimer's disease
CCND1,CCNI,P24385,Q14094,Alzheimer's disease
CHEMBL2111455,CCNI,P24385 Q00534,Q14094,Alzheimer's disease
CHEMBL2095942,CCNI,P30279 P11802 P24385 P30281,Q14094,Alzheimer's disease
CHEMBL1907601,CCNI,P11802 P24385,Q14094,Alzheimer's disease
CHEMBL3885552,CDK5,P24385 P24941,Q00535,Alzheimer's disease
CHEMBL3885552,CHEMBL1907600,P24385 P24941,Q00535 Q15078,Alzheimer's disease
CHEMBL3885551,CDK5,P06493 P24385,Q00535,Alzheimer's disease
CHEMBL3885551,CHEMBL1907600,P06493 P24385,Q00535 Q15078,Alzheimer's disease
CCND1,CDK5,P24385,Q00535,Alzheimer's disease
CCND1,CHEMBL3885549,P24385,Q00535 O60563,Alzheimer's disease
CCND1,CHEMBL1907600,P24385,Q00535 Q15078,Alzheimer's disease
CHEMBL2111455,CDK5,P24385 Q00534,Q00535,Alzheimer's disease
CHEMBL2111455,CHEMBL3885549,P24385 Q00534,Q00535 O60563,Alzheimer's disease
CHEMBL2111455,CHEMBL1907600,P24385 Q00534,Q00535 Q15078,Alzheimer's disease
CHEMBL2095942,CDK5,P30279 P11802 P24385 P30281,Q00535,Alzheimer's disease
CHEMBL2095942,CHEMBL1907600,P30279 P11802 P24385 P30281,Q00535 Q15078,Alzheimer's disease
CHEMBL1907601,CDK5,P11802 P24385,Q00535,Alzheimer's disease
CHEMBL1907601,CHEMBL1907600,P11802 P24385,Q00535 Q15078,Alzheimer's disease
CDKN1B,CDK5R1,P46527,Q15078,Alzheimer's disease
CDKN1B,CHEMBL1907600,P46527,Q00535 Q15078,Alzheimer's disease
CDKN1B,CDK5,P46527,Q00535,Alzheimer's disease
CDKN1B,CHEMBL3885549,P46527,Q00535 O60563,Alzheimer's disease
CCNI,CHEMBL4523630,Q14094,P14635 O00311,Alzheimer's disease
CCNI,CCNB1,Q14094,P14635,Alzheimer's disease
CCNI,CHEMBL2094127,Q14094,Q8WWL7 O95067 P06493 P14635,Alzheimer's disease
CCNI,CHEMBL1907602,Q14094,P06493 P14635,Alzheimer's disease
CCNI,CHEMBL3885554,Q14094,P11802 P24864,Alzheimer's disease
CCNI,CCNE1,Q14094,P24864,Alzheimer's disease
CCNI,CHEMBL3038471,Q14094,P24864 Q00526,Alzheimer's disease
CCNI,CHEMBL3038468,Q14094,P06493 P24864,Alzheimer's disease
CCNI,CHEMBL2094126,Q14094,P24864 P24941 O96020,Alzheimer's disease
CCNI,CHEMBL1907605,Q14094,P24864 P24941,Alzheimer's disease
CDC25B,CDK5R1,P30305,Q15078,Alzheimer's disease
CDC25B,CHEMBL1907600,P30305,Q00535 Q15078,Alzheimer's disease
CDC25B,CDK5,P30305,Q00535,Alzheimer's disease
CDC25B,CHEMBL3885549,P30305,Q00535 O60563,Alzheimer's disease
PPP1R1B,CHEMBL3038494,Q9UD71,P48730 P49674,Alzheimer's disease
PPP1R1B,CSNK1D,Q9UD71,P48730,Alzheimer's disease
PPP1R1B,CDK5R1,Q9UD71,Q15078,Alzheimer's disease
PPP1R1B,CHEMBL1907600,Q9UD71,Q00535 Q15078,Alzheimer's disease
PPP1R1B,CDK5,Q9UD71,Q00535,Alzheimer's disease
PPP1R1B,CHEMBL3885549,Q9UD71,Q00535 O60563,Alzheimer's disease
CHEMBL4523630,CDK5,P14635 O00311,Q00535,Alzheimer's disease
CHEMBL4523630,CHEMBL1907600,P14635 O00311,Q00535 Q15078,Alzheimer's disease
CCNB1,CDK5,P14635,Q00535,Alzheimer's disease
CCNB1,CHEMBL1907600,P14635,Q00535 Q15078,Alzheimer's disease
CHEMBL2094127,CDK5,Q8WWL7 O95067 P06493 P14635,Q00535,Alzheimer's disease
CHEMBL2094127,CHEMBL1907600,Q8WWL7 O95067 P06493 P14635,Q00535 Q15078,Alzheimer's disease
CHEMBL1907602,CDK5,P06493 P14635,Q00535,Alzheimer's disease
CHEMBL1907602,CHEMBL1907600,P06493 P14635,Q00535 Q15078,Alzheimer's disease
CABLES1,TP53,Q8TDN4,P04637,Alzheimer's disease
CABLES1,CDK5,Q8TDN4,Q00535,Alzheimer's disease
CABLES1,CHEMBL3885549,Q8TDN4,Q00535 O60563,Alzheimer's disease
CABLES1,CHEMBL1907600,Q8TDN4,Q00535 Q15078,Alzheimer's disease
CHEMBL3885554,GSK3B,P11802 P24864,P49841,Alzheimer's disease
CCNE1,GSK3B,P24864,P49841,Alzheimer's disease
CHEMBL3038471,GSK3B,P24864 Q00526,P49841,Alzheimer's disease
CHEMBL3038468,GSK3B,P06493 P24864,P49841,Alzheimer's disease
CHEMBL2094126,GSK3B,P24864 P24941 O96020,P49841,Alzheimer's disease
CHEMBL1907605,GSK3B,P24864 P24941,P49841,Alzheimer's disease
CHEMBL3885554,CDK5,P11802 P24864,Q00535,Alzheimer's disease
CHEMBL3885554,CHEMBL1907600,P11802 P24864,Q00535 Q15078,Alzheimer's disease
CCNE1,CDK5,P24864,Q00535,Alzheimer's disease
CCNE1,CHEMBL1907600,P24864,Q00535 Q15078,Alzheimer's disease
CHEMBL3038471,CDK5,P24864 Q00526,Q00535,Alzheimer's disease
CHEMBL3038471,CHEMBL1907600,P24864 Q00526,Q00535 Q15078,Alzheimer's disease
CHEMBL3038468,CDK5,P06493 P24864,Q00535,Alzheimer's disease
CHEMBL3038468,CHEMBL1907600,P06493 P24864,Q00535 Q15078,Alzheimer's disease
CHEMBL2094126,CDK5,P24864 P24941 O96020,Q00535,Alzheimer's disease
CHEMBL2094126,CHEMBL1907600,P24864 P24941 O96020,Q00535 Q15078,Alzheimer's disease
CHEMBL1907605,CDK5,P24864 P24941,Q00535,Alzheimer's disease
CHEMBL1907605,CHEMBL1907600,P24864 P24941,Q00535 Q15078,Alzheimer's disease
TP53,CDK5R1,P04637,Q15078,Alzheimer's disease
TP53,CHEMBL1907600,P04637,Q00535 Q15078,Alzheimer's disease
TP53,CDK5,P04637,Q00535,Alzheimer's disease
TP53,CHEMBL3885549,P04637,Q00535 O60563,Alzheimer's disease
TP53,CSNK1D,P04637,P48730,Alzheimer's disease
PPARG,CDK5,P37231,Q00535,Alzheimer's disease
PPARG,CHEMBL3885549,P37231,Q00535 O60563,Alzheimer's disease
PPARG,CHEMBL1907600,P37231,Q00535 Q15078,Alzheimer's disease
CHEMBL2111394,CDK5,P37231 P19793,Q00535,Alzheimer's disease
CHEMBL2111394,CHEMBL3885549,P37231 P19793,Q00535 O60563,Alzheimer's disease
CHEMBL2111394,CHEMBL1907600,P37231 P19793,Q00535 Q15078,Alzheimer's disease
PPARG,JUN,P37231,P05412,Alzheimer's disease
PPARG,CHEMBL2111421,P37231,P05412 P01100,Alzheimer's disease
CHEMBL2111394,JUN,P37231 P19793,P05412,Alzheimer's disease
CHEMBL2111394,CHEMBL2111421,P37231 P19793,P05412 P01100,Alzheimer's disease
CDK5R2,CDK5R1,Q13319,Q15078,Alzheimer's disease
CDK5R2,CHEMBL1907600,Q13319,Q00535 Q15078,Alzheimer's disease
CDK5R2,NDEL1,Q13319,Q9GZM8,Alzheimer's disease
CDK5R2,CDK5,Q13319,Q00535,Alzheimer's disease
CDK5R2,CHEMBL3885549,Q13319,Q00535 O60563,Alzheimer's disease
DPYSL2,CDK5R1,Q16555,Q15078,Alzheimer's disease
DPYSL2,CHEMBL1907600,Q16555,Q00535 Q15078,Alzheimer's disease
DPYSL2,CDK5,Q16555,Q00535,Alzheimer's disease
DPYSL2,CHEMBL3885549,Q16555,Q00535 O60563,Alzheimer's disease
DPYSL2,GSK3B,Q16555,P49841,Alzheimer's disease
CDK5R1,NES,Q15078,P48681,Alzheimer's disease
CHEMBL1907600,NES,Q00535 Q15078,P48681,Alzheimer's disease
CDK5R1,MAPT,Q15078,P10636,Alzheimer's disease
CDK5R1,CHEMBL3038494,Q15078,P48730 P49674,Alzheimer's disease
CDK5R1,CSNK1D,Q15078,P48730,Alzheimer's disease
CHEMBL1907600,CHEMBL3038494,Q00535 Q15078,P48730 P49674,Alzheimer's disease
CHEMBL1907600,CSNK1D,Q00535 Q15078,P48730,Alzheimer's disease
CDK5R1,JUN,Q15078,P05412,Alzheimer's disease
CDK5R1,CHEMBL2111421,Q15078,P05412 P01100,Alzheimer's disease
CHEMBL1907600,JUN,Q00535 Q15078,P05412,Alzheimer's disease
CHEMBL1907600,CHEMBL2111421,Q00535 Q15078,P05412 P01100,Alzheimer's disease
CDK5R1,GSK3B,Q15078,P49841,Alzheimer's disease
CDK5R1,NDEL1,Q15078,Q9GZM8,Alzheimer's disease
CHEMBL1907600,NDEL1,Q00535 Q15078,Q9GZM8,Alzheimer's disease
CDK5R1,CDK5,Q15078,Q00535,Alzheimer's disease
CDK5R1,CHEMBL3885549,Q15078,Q00535 O60563,Alzheimer's disease
CDK5R1,CHEMBL1907600,Q15078,Q00535 Q15078,Alzheimer's disease
CHEMBL1907600,CDK5,Q00535 Q15078,Q00535,Alzheimer's disease
CHEMBL1907600,CHEMBL3885549,Q00535 Q15078,Q00535 O60563,Alzheimer's disease
CHEMBL3038494,MAPT,P48730 P49674,P10636,Alzheimer's disease
CSNK1D,MAPT,P48730,P10636,Alzheimer's disease
CHEMBL3038494,GSK3B,P48730 P49674,P49841,Alzheimer's disease
CSNK1D,GSK3B,P48730,P49841,Alzheimer's disease
CHEMBL3038494,CDK5,P48730 P49674,Q00535,Alzheimer's disease
CHEMBL3038494,CHEMBL3885549,P48730 P49674,Q00535 O60563,Alzheimer's disease
CSNK1D,CDK5,P48730,Q00535,Alzheimer's disease
CSNK1D,CHEMBL3885549,P48730,Q00535 O60563,Alzheimer's disease
NDEL1,CDK5,Q9GZM8,Q00535,Alzheimer's disease
NDEL1,CHEMBL3885549,Q9GZM8,Q00535 O60563,Alzheimer's disease
NES,CDK5,P48681,Q00535,Alzheimer's disease
NES,CHEMBL3885549,P48681,Q00535 O60563,Alzheimer's disease
JUN,CDK5,P05412,Q00535,Alzheimer's disease
JUN,CHEMBL3885549,P05412,Q00535 O60563,Alzheimer's disease
CHEMBL2111421,CDK5,P05412 P01100,Q00535,Alzheimer's disease
CHEMBL2111421,CHEMBL3885549,P05412 P01100,Q00535 O60563,Alzheimer's disease
PCNA,CDK5,P12004,Q00535,Alzheimer's disease
PCNA,CHEMBL3885549,P12004,Q00535 O60563,Alzheimer's disease
PCNA,CHEMBL1907600,P12004,Q00535 Q15078,Alzheimer's disease
NTN1,DAPK1,O95631,P53355,Alzheimer's disease
NTN1,MAP1B,O95631,P46821,Alzheimer's disease
NTN1,UNC5B,O95631,Q8IZJ1,Alzheimer's disease
KLHL20,DAPK1,Q9Y2M5,P53355,Alzheimer's disease
TSC2,CALM1,P49815,P0DP23,Alzheimer's disease
DAPK2,CALM2,Q9UIK4,P0DP24,Alzheimer's disease
DAPK2,CALM3,Q9UIK4,P0DP25,Alzheimer's disease
DAPK2,CALM1,Q9UIK4,P0DP23,Alzheimer's disease
CALM2,DAPK1,P0DP24,P53355,Alzheimer's disease
CALM3,DAPK1,P0DP25,P53355,Alzheimer's disease
MAP1B,RASSF1,P46821,Q9NS23,Alzheimer's disease
FADD,DAPK1,Q13158,P53355,Alzheimer's disease
FADD,CHEMBL3885517,Q13158,P55211 P42574 O14727 P99999,Alzheimer's disease
FADD,CASP3,Q13158,P42574,Alzheimer's disease
CALM1,DAPK1,P0DP23,P53355,Alzheimer's disease
EPOR,STAT1,P19235,P42224,Alzheimer's disease
EPOR,SOCS3,P19235,O14543,Alzheimer's disease
EPOR,STAT5B,P19235,P51692,Alzheimer's disease
EPOR,STAT5A,P19235,P42229,Alzheimer's disease
STAT3,GHR,P40763,P10912,Alzheimer's disease
STAT3,PRLR,P40763,P16471,Alzheimer's disease
STAT3,MPL,P40763,P40238,Alzheimer's disease
STAT3,LEPR,P40763,P48357,Alzheimer's disease
STAT3,JAK2,P40763,O60674,Alzheimer's disease
CHEMBL2364171,PTPN1,P38484 P15260,P18031,Alzheimer's disease
IFNGR2,PTPN1,P38484,P18031,Alzheimer's disease
CHEMBL2364171,CHEMBL3301392,P38484 P15260,O60674 P29597,Alzheimer's disease
CHEMBL2364171,JAK2,P38484 P15260,O60674,Alzheimer's disease
IFNGR2,CHEMBL3301392,P38484,O60674 P29597,Alzheimer's disease
IFNGR2,JAK2,P38484,O60674,Alzheimer's disease
STAT5B,LEPR,P51692,P48357,Alzheimer's disease
STAT5B,PRLR,P51692,P16471,Alzheimer's disease
STAT5B,MPL,P51692,P40238,Alzheimer's disease
STAT5B,GHR,P51692,P10912,Alzheimer's disease
STAT5B,JAK2,P51692,O60674,Alzheimer's disease
IRS1,LEPR,P35568,P48357,Alzheimer's disease
IRS1,PRLR,P35568,P16471,Alzheimer's disease
IRS1,GHR,P35568,P10912,Alzheimer's disease
IRS1,SH2B1,P35568,Q9NRF2,Alzheimer's disease
CHEMBL3137261,CHEMBL3301392,O14744 Q9BQA1,O60674 P29597,Alzheimer's disease
CHEMBL3137261,CHEMBL3301390,O14744 Q9BQA1,P23458 O60674 P29597,Alzheimer's disease
CHEMBL3137261,CHEMBL3038492,O14744 Q9BQA1,P23458 O60674,Alzheimer's disease
CHEMBL3137261,JAK2,O14744 Q9BQA1,O60674,Alzheimer's disease
PRMT5,CHEMBL3301392,O14744,O60674 P29597,Alzheimer's disease
PRMT5,CHEMBL3301390,O14744,P23458 O60674 P29597,Alzheimer's disease
PRMT5,CHEMBL3038492,O14744,P23458 O60674,Alzheimer's disease
PRMT5,JAK2,O14744,O60674,Alzheimer's disease
SH2B1,PRLR,Q9NRF2,P16471,Alzheimer's disease
SH2B1,GHR,Q9NRF2,P10912,Alzheimer's disease
SH2B1,GRB2,Q9NRF2,P62993,Alzheimer's disease
SH2B1,CHEMBL3301392,Q9NRF2,O60674 P29597,Alzheimer's disease
SH2B1,CHEMBL3301390,Q9NRF2,P23458 O60674 P29597,Alzheimer's disease
SH2B1,CHEMBL3038492,Q9NRF2,P23458 O60674,Alzheimer's disease
SH2B1,JAK2,Q9NRF2,O60674,Alzheimer's disease
IL23R,CHEMBL3038492,Q5VWK5,P23458 O60674,Alzheimer's disease
IL23R,JAK2,Q5VWK5,O60674,Alzheimer's disease
SOCS1,MPL,O15524,P40238,Alzheimer's disease
SOCS1,GHR,O15524,P10912,Alzheimer's disease
SOCS3,GHR,O14543,P10912,Alzheimer's disease
SOCS3,LEPR,O14543,P48357,Alzheimer's disease
SOCS3,JAK2,O14543,O60674,Alzheimer's disease
LEPR,STAT5A,P48357,P42229,Alzheimer's disease
LEPR,PTPN11,P48357,Q06124,Alzheimer's disease
LEPR,PTPN1,P48357,P18031,Alzheimer's disease
LEPR,CHEMBL3301392,P48357,O60674 P29597,Alzheimer's disease
LEPR,CHEMBL3301390,P48357,P23458 O60674 P29597,Alzheimer's disease
LEPR,CHEMBL3038492,P48357,P23458 O60674,Alzheimer's disease
LEPR,JAK2,P48357,O60674,Alzheimer's disease
PTPN11,GHR,Q06124,P10912,Alzheimer's disease
PTPN11,PRLR,Q06124,P16471,Alzheimer's disease
STAT5A,MPL,P42229,P40238,Alzheimer's disease
STAT5A,PRLR,P42229,P16471,Alzheimer's disease
STAT5A,GHR,P42229,P10912,Alzheimer's disease
STAT5A,JAK2,P42229,O60674,Alzheimer's disease
STAT1,GHR,P42224,P10912,Alzheimer's disease
STAT1,PRLR,P42224,P16471,Alzheimer's disease
STAT1,MPL,P42224,P40238,Alzheimer's disease
STAT1,JAK2,P42224,O60674,Alzheimer's disease
IFNGR1,PTPN1,P15260,P18031,Alzheimer's disease
IFNGR1,CHEMBL3301392,P15260,O60674 P29597,Alzheimer's disease
IFNGR1,JAK2,P15260,O60674,Alzheimer's disease
PTPN1,GHR,P18031,P10912,Alzheimer's disease
PTPN1,CHEMBL3038492,P18031,P23458 O60674,Alzheimer's disease
PTPN1,JAK2,P18031,O60674,Alzheimer's disease
MPL,GRB2,P40238,P62993,Alzheimer's disease
MPL,CHEMBL3301392,P40238,O60674 P29597,Alzheimer's disease
MPL,CHEMBL3301390,P40238,P23458 O60674 P29597,Alzheimer's disease
MPL,CHEMBL3038492,P40238,P23458 O60674,Alzheimer's disease
MPL,JAK2,P40238,O60674,Alzheimer's disease
CHEMBL3301392,PRLR,O60674 P29597,P16471,Alzheimer's disease
CHEMBL3301390,PRLR,P23458 O60674 P29597,P16471,Alzheimer's disease
CHEMBL3038492,PRLR,P23458 O60674,P16471,Alzheimer's disease
JAK2,PRLR,O60674,P16471,Alzheimer's disease
CHEMBL3301392,GHR,O60674 P29597,P10912,Alzheimer's disease
CHEMBL3301390,GHR,P23458 O60674 P29597,P10912,Alzheimer's disease
CHEMBL3038492,GHR,P23458 O60674,P10912,Alzheimer's disease
JAK2,GHR,O60674,P10912,Alzheimer's disease
PRLR,GHR,P16471,P10912,Alzheimer's disease
PIK3R2,RRAS2,O00459,P62070,Alzheimer's disease
CHEMBL3885615,RRAS2,O00459 P42338,P62070,Alzheimer's disease
PIK3R2,CD19,O00459,P15391,Alzheimer's disease
CHEMBL3885615,CD19,O00459 P42338,P15391,Alzheimer's disease
PIK3R2,PIP5KL1,O00459,Q5T9C9,Alzheimer's disease
CHEMBL3885615,PIP5KL1,O00459 P42338,Q5T9C9,Alzheimer's disease
PIK3R2,PIP5K1B,O00459,O14986,Alzheimer's disease
CHEMBL3885615,PIP5K1B,O00459 P42338,O14986,Alzheimer's disease
PIK3R2,PDPK1,O00459,O15530,Alzheimer's disease
CHEMBL3885615,PDPK1,O00459 P42338,O15530,Alzheimer's disease
PIK3R2,PIP5K1A,O00459,Q99755,Alzheimer's disease
PIK3R2,BTK,O00459,Q06187,Alzheimer's disease
PIK3R2,PIP5K1C,O00459,O60331,Alzheimer's disease
PIK3R2,IRS1,O00459,P35568,Alzheimer's disease
CHEMBL3885615,IRS1,O00459 P42338,P35568,Alzheimer's disease
RRAS2,PIK3R3,P62070,Q92569,Alzheimer's disease
RRAS2,CHEMBL4296106,P62070,P27986 P48736,Alzheimer's disease
RRAS2,CHEMBL3038510,P62070,P27986 P42338,Alzheimer's disease
RRAS2,PIK3R1,P62070,P27986,Alzheimer's disease
RRAS2,CHEMBL2111432,P62070,P27986 O00329,Alzheimer's disease
RRAS2,CHEMBL2111367,P62070,P27986 P42336,Alzheimer's disease
RRAS2,PIK3CD,P62070,O00329,Alzheimer's disease
PIK3R3,CD19,Q92569,P15391,Alzheimer's disease
PIK3R3,PIP5KL1,Q92569,Q5T9C9,Alzheimer's disease
PIK3R3,PIP5K1C,Q92569,O60331,Alzheimer's disease
PIK3R3,PDPK1,Q92569,O15530,Alzheimer's disease
PIK3R3,PIP5K1A,Q92569,Q99755,Alzheimer's disease
PIK3R3,PIP5K1B,Q92569,O14986,Alzheimer's disease
PIK3R3,BTK,Q92569,Q06187,Alzheimer's disease
PIP5K1B,CHEMBL3430881,O14986,Q8WYR1 P48736,Alzheimer's disease
PIP5K1B,PIK3R5,O14986,Q8WYR1,Alzheimer's disease
PIP5K1B,CHEMBL4296106,O14986,P27986 P48736,Alzheimer's disease
PIP5K1B,CHEMBL3038510,O14986,P27986 P42338,Alzheimer's disease
PIP5K1B,PIK3R1,O14986,P27986,Alzheimer's disease
PIP5K1B,CHEMBL2111432,O14986,P27986 O00329,Alzheimer's disease
PIP5K1B,CHEMBL2111367,O14986,P27986 P42336,Alzheimer's disease
PIP5K1B,PIK3R6,O14986,Q5UE93,Alzheimer's disease
PIP5K1B,PIK3CD,O14986,O00329,Alzheimer's disease
INPPL1,PIK3CD,O15357,O00329,Alzheimer's disease
INPPL1,AKT1,O15357,P31749,Alzheimer's disease
INPPL1,CHEMBL3038463,O15357,P38936 P31749,Alzheimer's disease
IRS1,PIK3R6,P35568,Q5UE93,Alzheimer's disease
IRS1,CHEMBL3430881,P35568,Q8WYR1 P48736,Alzheimer's disease
IRS1,PIK3R5,P35568,Q8WYR1,Alzheimer's disease
IRS1,INPP5D,P35568,Q92835,Alzheimer's disease
IRS1,PIK3CD,P35568,O00329,Alzheimer's disease
PDPK1,PIK3R6,O15530,Q5UE93,Alzheimer's disease
PDPK1,CHEMBL3430881,O15530,Q8WYR1 P48736,Alzheimer's disease
PDPK1,PIK3R5,O15530,Q8WYR1,Alzheimer's disease
PDPK1,PIK3CD,O15530,O00329,Alzheimer's disease
PIP5K1A,CHEMBL3430881,Q99755,Q8WYR1 P48736,Alzheimer's disease
PIP5K1A,PIK3R5,Q99755,Q8WYR1,Alzheimer's disease
PIP5K1A,PIK3R6,Q99755,Q5UE93,Alzheimer's disease
PIP5K1A,CHEMBL4296106,Q99755,P27986 P48736,Alzheimer's disease
PIP5K1A,PIK3R1,Q99755,P27986,Alzheimer's disease
PIP5K1A,CHEMBL2111367,Q99755,P27986 P42336,Alzheimer's disease
PTEN,AKT1,P60484,P31749,Alzheimer's disease
PTEN,CHEMBL3038463,P60484,P38936 P31749,Alzheimer's disease
PIK3CD,PIK3R6,O00329,Q5UE93,Alzheimer's disease
PIK3CD,AKT1,O00329,P31749,Alzheimer's disease
PIK3CD,CHEMBL3038463,O00329,P38936 P31749,Alzheimer's disease
PIK3CD,CD19,O00329,P15391,Alzheimer's disease
CHEMBL2111432,CD19,P27986 O00329,P15391,Alzheimer's disease
