Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_30,1,3,"A(4) R(12) R(13)",0.9754,0.9986,0.7696,2.7436,no
mol_31,1,3,"A(3) R(9) R(10)",0.9751,0.9994,0.5843,2.5588,no
mol_32,1,3,"A(4) R(10) R(12)",0.9557,0.8157,0.4976,2.2691,no
mol_33,1,3,"A(3) R(7) R(8)",0.9695,0.7948,0.7189,2.4831,no
mol_34,1,3,"A(4) R(11) R(13)",0.9761,0.9985,0.7419,2.7165,no
mol_35,1,3,"A(3) R(9) R(10)",0.9651,0.8080,0.4520,2.2250,no
mol_36,1,3,"A(3) R(8) R(10)",0.9806,0.8269,0.4909,2.2984,no
mol_37,1,3,"A(2) R(9) R(11)",0.9555,0.8039,0.6818,2.4412,no
mol_38,1,3,"A(3) R(9) R(10)",0.9754,0.9994,0.5884,2.5631,no
mol_39,1,3,"A(4) R(8) R(9)",0.9738,0.9998,0.8360,2.8097,no
mol_40,1,3,"A(4) R(10) R(12)",0.9774,0.9999,0.6541,2.6314,no
mol_41,1,3,"A(3) R(9) R(10)",0.9776,0.9999,0.8329,2.8104,no
mol_42,1,3,"A(5) R(11) R(13)",0.9655,0.8061,0.4492,2.2208,no
mol_43,1,3,"A(3) R(8) R(11)",0.9614,0.9988,0.5074,2.4677,no
mol_44,1,3,"A(3) R(8) R(10)",0.9736,0.8472,0.5406,2.3614,no
mol_45,1,3,"A(3) R(10) R(12)",0.9608,0.9914,0.6517,2.6039,no
mol_46,1,3,"A(3) R(8) R(10)",0.9780,0.9990,0.4985,2.4755,no
mol_47,1,3,"A(4) R(10) R(12)",0.9714,0.8497,0.4825,2.3035,no
mol_48,1,3,"A(4) R(11) R(13)",0.9714,0.8485,0.5302,2.3501,no
mol_49,1,3,"A(3) R(9) R(10)",0.9762,0.8539,0.4960,2.3261,no
mol_50,1,3,"A(4) R(11) R(13)",0.9763,0.8491,0.6331,2.4584,no
mol_51,1,3,"A(3) R(9) R(11)",0.9685,0.9791,0.5000,2.4477,no
mol_52,1,3,"A(2) R(8) R(9)",0.9710,0.9895,0.5961,2.5566,no
mol_53,1,3,"A(3) R(9) R(10)",0.9781,0.9987,0.8256,2.8024,no
mol_54,1,3,"A(3) R(8) R(9)",0.9772,0.9986,0.7735,2.7492,no
mol_55,1,3,"A(3) R(9) R(10)",0.9774,0.9982,0.8092,2.7849,no
mol_56,1,3,"A(3) R(9) R(10)",0.9631,0.8075,0.7186,2.4892,no
mol_57,1,3,"A(3) R(9) R(11)",0.9787,0.7086,0.5320,2.2192,no
mol_58,1,3,"A(4) R(10) R(12)",0.9780,0.6146,0.3452,1.9378,no
mol_59,1,3,"A(5) R(11) R(13)",0.9799,0.8603,0.4421,2.2822,no
mol_60,1,3,"A(3) R(10) R(12)",0.9742,0.9984,0.8947,2.8673,no
mol_61,1,3,"A(5) R(12) R(14)",0.9943,0.9997,0.6694,2.6633,no
mol_62,1,3,"A(4) R(11) R(12)",0.9728,0.9996,0.5630,2.5353,no
mol_63,1,3,"A(3) R(9) R(11)",0.9765,0.9966,0.5580,2.5311,no
mol_64,1,3,"A(4) R(10) R(11)",0.9687,0.8418,0.5695,2.3800,no
mol_65,1,3,"A(2) R(8) R(10)",0.9546,0.7908,0.7442,2.4896,no
mol_66,1,3,"A(5) R(11) R(13)",0.9859,0.9947,0.6030,2.5836,no
mol_67,1,3,"A(4) R(8) R(10)",0.9706,0.9998,0.6141,2.5844,no
mol_68,1,3,"A(4) R(9) R(10)",0.9637,0.8200,0.6255,2.4092,no
mol_69,1,3,"A(3) R(8) R(10)",0.9849,0.9914,0.8163,2.7927,no
mol_70,1,3,"A(4) R(10) R(12)",0.9832,0.8315,0.5740,2.3887,no
mol_71,1,3,"A(4) R(11) R(13)",0.9763,0.8491,0.6331,2.4584,no
mol_72,1,3,"A(3) R(9) R(10)",0.9701,0.7499,0.5033,2.2234,no
mol_73,1,3,"A(3) R(8) R(10)",0.9734,0.8550,0.5676,2.3960,no
mol_74,1,3,"A(3) R(8) R(10)",0.9759,0.8545,0.5923,2.4226,no
mol_75,1,3,"A(3) R(10) R(12)",0.9759,0.8532,0.6195,2.4487,no
mol_76,1,3,"A(3) R(8) R(9)",0.9623,0.8087,0.5876,2.3586,no
mol_77,1,3,"A(3) R(9) R(11)",0.9758,0.9985,0.9344,2.9086,no
mol_78,1,3,"A(4) R(9) R(11)",0.9718,0.9998,0.4938,2.4654,no
mol_79,1,3,"A(4) R(10) R(12)",0.9743,0.9997,0.5449,2.5189,no
mol_80,1,3,"A(3) R(8) R(10)",0.9631,0.9978,0.5782,2.5392,no
mol_81,1,3,"A(3) R(9) R(10)",0.9685,0.9731,0.6137,2.5553,no
mol_82,1,3,"A(3) R(10) R(12)",0.9635,0.9921,0.5981,2.5537,no
mol_83,1,3,"A(4) R(10) R(12)",0.9755,0.9999,0.5662,2.5415,no
mol_84,1,3,"A(3) R(9) R(10)",0.9786,0.9986,0.8247,2.8020,no
mol_85,1,3,"A(3) R(9) R(11)",0.9623,0.9912,0.5859,2.5394,no
mol_86,1,3,"A(3) R(10) R(12)",0.9758,0.9999,0.6049,2.5806,no
mol_87,1,3,"A(3) R(8) R(10)",0.9764,0.9999,0.8107,2.7870,no
mol_88,1,3,"A(3) R(10) R(12)",0.9759,0.9999,0.5687,2.5445,no
mol_89,1,3,"A(4) R(10) R(11)",0.9733,0.8406,0.4566,2.2705,no
mol_90,1,3,"A(3) R(10) R(12)",0.9699,0.8419,0.6191,2.4310,no
mol_91,1,3,"A(4) R(10) R(12)",0.9781,0.8291,0.4387,2.2458,no
mol_92,1,3,"A(4) R(10) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_93,1,3,"A(3) R(8) R(10)",0.9603,0.8062,0.4338,2.2004,no
mol_94,1,3,"A(3) R(8) R(10)",0.9638,0.9940,0.6024,2.5602,no
mol_95,1,3,"A(3) R(10) R(11)",0.9742,0.9983,0.8097,2.7822,no
mol_96,1,3,"A(4) R(10) R(12)",0.9703,0.9980,0.5648,2.5332,no
mol_97,1,3,"A(3) R(8) R(9)",0.9766,0.9961,0.5772,2.5499,no
mol_98,1,3,"A(4) R(11) R(12)",0.9570,0.9670,0.5376,2.4615,no
mol_99,1,3,"A(4) R(11) R(12)",0.9741,0.9997,0.8435,2.8173,no
mol_100,1,3,"A(4) R(9) R(10)",0.9621,0.8335,0.6150,2.4106,no
mol_101,1,3,"A(4) R(9) R(10)",0.9763,0.8551,0.5883,2.4197,no
mol_102,1,3,"A(3) R(8) R(10)",0.9766,0.9983,0.8233,2.7982,no
mol_103,1,3,"A(3) R(8) R(10)",0.9737,0.9998,0.5212,2.4948,no
mol_104,1,3,"A(3) R(10) R(11)",0.9694,0.7948,0.6896,2.4538,no
mol_105,1,3,"A(4) R(8) R(9)",0.9695,0.7929,0.6821,2.4445,no
mol_106,1,3,"A(3) R(8) R(10)",0.9746,0.8580,0.5790,2.4115,no
mol_107,1,3,"A(4) R(9) R(11)",0.9746,0.9999,0.6163,2.5908,no
mol_108,1,3,"A(3) R(10) R(12)",0.9720,0.8408,0.4470,2.2597,no
mol_109,1,3,"A(4) R(9) R(11)",0.9569,0.9952,0.7152,2.6672,no
mol_110,1,3,"A(3) R(8) R(10)",0.9802,0.4622,0.3967,1.8391,no
mol_111,1,3,"A(3) R(9) R(11)",0.9725,0.9996,0.5540,2.5261,no
mol_112,1,3,"A(4) R(9) R(11)",0.9633,0.9867,0.7196,2.6696,no
mol_113,1,3,"A(4) R(10) R(12)",0.9548,0.8314,0.3471,2.1332,no
mol_114,1,3,"A(3) R(10) R(11)",0.9731,0.9992,0.7302,2.7026,no
mol_115,1,3,"A(3) R(9) R(10)",0.9739,0.9982,0.8239,2.7960,no
mol_116,1,3,"A(3) R(8) R(9)",0.9774,0.9984,0.8257,2.8015,no
mol_117,1,3,"A(5) R(11) R(13)",0.9760,0.9992,0.6567,2.6319,no
mol_118,1,3,"A(4) R(10) R(12)",0.9588,0.8408,0.7001,2.4997,no
mol_119,1,3,"A(3) R(9) R(11)",0.9753,0.9978,0.5865,2.5596,no
mol_120,1,3,"A(3) R(8) R(9)",0.9729,0.8544,0.5837,2.4110,no
mol_121,1,3,"A(3) R(8) R(10)",0.9721,0.9985,0.7575,2.7281,no
mol_122,1,3,"A(3) R(9) R(10)",0.9760,0.9994,0.8051,2.7805,no
mol_123,1,3,"A(3) R(8) R(10)",0.9613,0.8123,0.5345,2.3081,no
mol_124,1,3,"A(3) R(9) R(11)",0.9753,0.9997,0.9446,2.9196,no
mol_125,1,3,"A(3) R(8) R(10)",0.9719,0.9991,0.6000,2.5709,no
mol_126,1,3,"A(5) R(10) R(12)",0.9612,0.8423,0.5963,2.3998,no
mol_127,1,3,"A(3) R(8) R(9)",0.9641,0.8145,0.6957,2.4743,no
mol_128,1,3,"A(3) R(10) R(12)",0.9768,0.9995,0.5934,2.5696,no
mol_129,1,3,"A(3) R(10) R(11)",0.9756,0.9994,0.8386,2.8136,no
mol_130,1,3,"A(4) R(10) R(12)",0.9720,0.6493,0.4699,2.0911,no
mol_131,1,3,"A(4) R(10) R(12)",0.9743,0.8521,0.5486,2.3749,no
mol_132,1,3,"A(3) R(8) R(9)",0.9742,0.9985,0.8337,2.8064,no
mol_133,1,3,"A(3) R(8) R(9)",0.9753,0.9990,0.8730,2.8472,no
mol_134,1,3,"A(3) R(8) R(9)",0.9610,0.8095,0.6973,2.4677,no
mol_135,1,3,"A(3) R(9) R(11)",0.9590,0.9955,0.4841,2.4386,no
mol_136,1,3,"A(3) R(9) R(11)",0.9626,0.8281,0.5299,2.3207,no
mol_137,1,3,"A(3) R(9) R(10)",0.9711,0.9998,0.5748,2.5457,no
mol_138,1,3,"A(3) R(9) R(10)",0.9752,0.9994,0.5848,2.5594,no
mol_139,1,3,"A(3) R(8) R(11)",0.9648,0.8253,0.6178,2.4078,no
mol_140,1,3,"A(4) R(8) R(10)",0.9756,0.9998,0.5918,2.5673,no
mol_141,1,3,"A(3) R(10) R(11)",0.9801,0.9985,0.8097,2.7883,no
mol_142,1,3,"A(5) R(11) R(13)",0.9736,0.8518,0.5810,2.4064,no
mol_143,1,3,"A(3) R(8) R(10)",0.9515,0.8989,0.5648,2.4153,no
mol_144,1,3,"A(2) R(9) R(11)",0.9608,0.9958,0.7688,2.7253,no
mol_145,1,3,"A(3) R(10) R(12)",0.9764,0.9974,0.6514,2.6252,no
mol_146,1,3,"A(4) R(9) R(10)",0.9670,0.7990,0.6166,2.3826,no
mol_147,1,3,"A(3) R(9) R(11)",0.9673,0.7808,0.3872,2.1352,no
mol_148,1,3,"A(4) R(10) R(12)",0.9761,0.9999,0.8310,2.8070,no
mol_149,1,3,"A(3) R(8) R(10)",0.9965,0.9999,0.6829,2.6793,no
mol_150,1,3,"A(5) R(9) R(11)",0.9732,0.9994,0.5342,2.5068,no
mol_151,1,3,"A(3) R(10) R(12)",0.9722,0.8525,0.5445,2.3691,no
mol_152,1,3,"A(4) R(9) R(10)",0.9764,0.8553,0.5301,2.3619,no
mol_153,1,3,"A(2) R(8) R(9)",0.9728,0.9918,0.5564,2.5209,no
mol_154,1,3,"A(4) R(8) R(10)",0.9668,0.9862,0.5929,2.5458,no
mol_155,1,3,"A(3) R(8) R(10)",0.9979,0.8644,0.4673,2.3297,no
mol_156,1,3,"A(3) R(9) R(11)",0.9663,0.9469,0.6034,2.5166,no
mol_157,1,3,"A(2) R(7) R(8)",0.9729,0.8351,0.5808,2.3888,no
mol_158,1,3,"A(3) R(10) R(11)",0.9764,0.9989,0.7707,2.7459,no
mol_159,1,3,"A(4) R(10) R(11)",0.9714,0.8568,0.5938,2.4220,no
mol_160,1,3,"A(3) R(10) R(11)",0.9749,0.8534,0.5968,2.4251,no
mol_161,1,3,"A(2) R(9) R(10)",0.9703,0.8261,0.4553,2.2517,no
mol_162,1,3,"A(3) R(9) R(10)",0.9724,0.8559,0.6500,2.4784,no
mol_163,1,3,"A(3) R(9) R(10)",0.9742,0.8509,0.6045,2.4296,no
mol_164,1,3,"A(3) R(8) R(9)",0.9744,0.9993,0.5804,2.5541,no
mol_165,1,3,"A(3) R(8) R(10)",0.9760,0.9998,0.8473,2.8231,no
mol_166,1,3,"A(4) R(11) R(13)",0.9781,0.9997,0.5992,2.5770,no
mol_167,1,3,"A(4) R(9) R(10)",0.9704,0.9866,0.5569,2.5139,no
mol_168,1,3,"A(4) R(9) R(11)",0.9671,0.7512,0.5295,2.2479,no
mol_169,1,3,"A(3) R(9) R(11)",0.9729,0.9823,0.4913,2.4465,no
mol_170,1,3,"A(5) R(10) R(12)",0.9580,0.8278,0.4639,2.2498,no
mol_171,1,3,"A(5) R(10) R(12)",0.9675,0.8028,0.4304,2.2007,no
mol_172,1,3,"A(3) R(10) R(12)",0.9662,0.9694,0.5805,2.5161,no
mol_173,1,3,"A(3) R(10) R(12)",0.9739,0.9930,0.5810,2.5480,no
mol_174,1,3,"A(3) R(9) R(10)",0.9672,0.6360,0.5070,2.1103,no
mol_175,1,3,"A(5) R(11) R(13)",0.9829,0.8175,0.5010,2.3014,no
mol_176,1,3,"A(4) R(10) R(12)",0.9739,0.8522,0.5621,2.3883,no
mol_177,1,3,"A(2) R(7) R(9)",0.9723,0.8350,0.5823,2.3896,no
mol_178,1,3,"A(4) R(10) R(12)",0.9649,0.9896,0.5866,2.5410,no
mol_179,1,3,"A(2) R(7) R(9)",0.9416,0.5945,0.4688,2.0049,no
mol_180,1,3,"A(3) R(10) R(12)",0.9736,0.8507,0.5816,2.4059,no
mol_181,1,3,"A(3) R(9) R(11)",0.9864,0.7328,0.4929,2.2121,no
mol_182,1,3,"A(4) R(9) R(11)",0.9759,0.9995,0.7206,2.6960,no
mol_183,1,3,"A(3) R(9) R(10)",0.9830,0.8355,0.7454,2.5639,no
mol_184,1,3,"A(2) R(8) R(10)",0.9734,0.8264,0.5255,2.3253,no
mol_185,1,3,"A(5) R(11) R(13)",0.9940,0.8443,0.5582,2.3965,no
mol_186,1,3,"A(2) R(7) R(9)",0.9607,0.9954,0.6501,2.6062,no
mol_187,1,3,"A(2) R(9) R(11)",0.9616,0.9962,0.6337,2.5915,no
mol_188,1,3,"A(3) R(8) R(10)",0.9651,0.8257,0.5068,2.2976,no
mol_189,1,3,"A(4) R(10) R(12)",0.9590,0.8265,0.4782,2.2636,no
mol_190,1,3,"A(3) R(8) R(10)",0.9789,0.9955,0.6549,2.6294,no
mol_191,1,3,"A(2) R(9) R(11)",0.9636,0.9945,0.5812,2.5393,no
mol_192,1,3,"A(4) R(8) R(10)",0.9649,0.9881,0.5964,2.5494,no
mol_193,1,3,"A(4) R(10) R(12)",0.9744,0.8382,0.4780,2.2906,no
mol_194,1,3,"A(4) R(8) R(9)",0.9541,0.9717,0.6824,2.6082,no
mol_195,1,3,"A(3) R(9) R(11)",0.9387,0.5728,0.4410,1.9525,no
mol_196,1,3,"A(3) R(10) R(12)",0.9644,0.8217,0.4743,2.2604,no
mol_197,1,3,"A(3) R(10) R(12)",0.9648,0.9962,0.6192,2.5801,no
mol_198,1,3,"A(3) R(10) R(12)",0.9704,0.9890,0.5844,2.5439,no
mol_199,1,3,"A(4) R(9) R(10)",0.9753,0.8233,0.4619,2.2605,no
mol_200,1,3,"A(4) R(9) R(10)",0.9783,0.8397,0.5326,2.3506,no
mol_201,1,3,"A(4) R(10) R(12)",0.9757,0.8341,0.5510,2.3608,no
mol_202,1,3,"A(2) R(7) R(9)",0.9733,0.8282,0.5437,2.3451,no
mol_203,1,3,"A(2) R(9) R(11)",0.9590,0.6056,0.4687,2.0334,no
mol_204,1,3,"A(4) R(9) R(11)",0.9773,0.8496,0.5603,2.3872,no
mol_205,1,3,"A(3) R(9) R(10)",0.9816,0.5168,0.4914,1.9898,no
mol_206,1,3,"A(2) R(9) R(10)",0.9587,0.9961,0.5436,2.4984,no
mol_207,1,3,"A(3) R(8) R(9)",0.9684,0.6287,0.5217,2.1188,no
mol_208,1,3,"A(4) R(9) R(11)",0.9620,0.8260,0.5652,2.3531,no
mol_209,1,3,"A(4) R(8) R(10)",0.9749,0.9999,0.6066,2.5813,no
mol_210,1,3,"A(2) R(9) R(11)",0.9605,0.8025,0.4730,2.2361,no
mol_211,1,3,"A(3) R(9) R(11)",0.9633,0.8180,0.4728,2.2541,no
mol_212,1,3,"A(5) R(10) R(12)",0.9771,0.8637,0.4879,2.3287,no
mol_213,1,3,"A(3) R(9) R(10)",0.9790,0.7316,0.5838,2.2945,no
mol_214,1,3,"A(4) R(9) R(11)",0.9655,0.9787,0.5826,2.5269,no
mol_215,1,3,"A(2) R(9) R(11)",0.9773,0.9998,0.5824,2.5595,no
mol_216,1,3,"A(3) R(9) R(11)",0.9704,0.8302,0.5079,2.3086,no
mol_217,1,3,"A(3) R(8) R(10)",0.9712,0.6609,0.5644,2.1964,no
mol_218,1,3,"A(2) R(7) R(9)",0.9614,0.7992,0.4989,2.2595,no
mol_219,1,3,"A(3) R(8) R(10)",0.9702,0.8312,0.5261,2.3275,no
mol_220,1,3,"A(4) R(12) R(14)",0.9662,0.5423,0.4627,1.9712,no
mol_221,1,3,"A(4) R(12) R(14)",0.9785,0.8523,0.5283,2.3592,no
mol_222,1,3,"A(3) R(10) R(12)",0.9854,0.7238,0.4753,2.1846,no
mol_223,1,3,"A(3) R(9) R(10)",0.9672,0.6360,0.5070,2.1103,no
mol_224,1,3,"A(3) R(10) R(11)",0.9568,0.9751,0.5528,2.4848,no
mol_225,1,3,"A(3) R(8) R(10)",0.9746,0.8580,0.5790,2.4115,no
mol_226,1,3,"A(5) R(13) R(15)",0.9972,0.9997,0.5977,2.5947,no
mol_227,1,3,"A(3) R(10) R(12)",0.9614,0.8111,0.4976,2.2702,no
mol_228,1,3,"A(3) R(10) R(12)",0.9768,0.8410,0.5367,2.3545,no
mol_229,1,3,"A(3) R(9) R(11)",0.9757,0.9998,0.6151,2.5906,no
mol_230,1,3,"A(4) R(10) R(12)",0.9748,0.8451,0.5379,2.3578,no
mol_231,1,3,"A(4) R(11) R(13)",0.9762,0.9999,0.5997,2.5758,no
