Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_105,1,3,"A(2) A(4) R(9)",0.6979,0.7753,0.4430,1.9162,no
mol_106,1,3,"A(1) A(3) R(10)",0.9973,0.9998,0.7271,2.7242,no
mol_107,1,3,"A(1) A(4) R(11)",0.9967,0.8455,0.5075,2.3497,no
mol_108,1,3,"A(1) A(3) R(12)",0.9932,0.9998,0.6373,2.6303,no
mol_109,1,3,"A(1) A(4) R(11)",0.6795,0.6027,0.4258,1.7080,no
mol_110,1,3,"A(1) A(3) R(10)",0.8995,0.9491,0.4375,2.2860,no
mol_111,1,3,"A(1) A(3) R(11)",0.9941,0.8453,0.4682,2.3075,no
mol_112,1,3,"A(1) A(4) R(11)",0.6886,0.5514,0.4033,1.6433,no
mol_113,1,3,"A(1) A(4) R(12)",0.9726,0.9968,0.4384,2.4079,no
mol_114,1,3,"A(1) A(3) R(11)",0.9947,0.8414,0.4552,2.2913,no
mol_115,1,3,"A(1) A(3) R(10)",0.9954,0.8361,0.4872,2.3187,no
mol_116,1,3,"A(1) A(3) R(9)",0.9996,0.8355,0.5033,2.3384,no
mol_117,1,3,"A(1) A(5) R(13)",0.9978,0.8358,0.4127,2.2462,no
mol_118,1,3,"A(1) A(4) R(12)",0.6814,0.7916,0.4793,1.9522,no
mol_119,1,3,"A(1) A(3) R(11)",0.9966,0.8320,0.4395,2.2681,no
mol_120,1,3,"A(1) A(3) R(9)",0.9950,0.9999,0.5860,2.5809,no
mol_121,1,3,"A(1) A(3) R(10)",0.9934,0.8342,0.4644,2.2920,no
mol_122,1,3,"A(1) A(3) R(10)",0.9982,0.8393,0.4533,2.2907,no
mol_123,1,3,"A(1) A(3) R(10)",0.6860,0.7832,0.4398,1.9090,no
mol_124,1,3,"A(1) A(3) R(11)",0.9974,0.8409,0.5256,2.3639,no
mol_125,1,3,"A(1) A(3) R(10)",0.9930,0.8413,0.5622,2.3965,no
mol_126,1,3,"A(1) A(5) R(12)",0.6843,0.7928,0.4060,1.8832,no
mol_127,1,3,"A(1) A(3) R(9)",0.6886,0.7856,0.4592,1.9334,no
mol_128,1,3,"A(1) A(3) R(12)",0.9990,0.8449,0.4760,2.3200,no
mol_129,1,3,"A(1) A(3) R(11)",0.9977,0.8422,0.4756,2.3156,no
mol_130,1,3,"A(1) A(4) R(12)",0.7715,0.7772,0.4011,1.9498,no
mol_131,1,3,"A(1) A(4) R(12)",0.9964,1.0000,0.5526,2.5490,no
mol_132,1,3,"A(1) A(3) R(9)",0.9959,0.8345,0.5040,2.3344,no
mol_133,1,3,"A(1) A(3) R(9)",0.9972,0.8380,0.4971,2.3323,no
mol_134,1,3,"A(1) A(3) R(9)",0.6853,0.7944,0.4446,1.9243,no
mol_135,1,3,"A(1) A(3) R(11)",0.6817,0.6054,0.4470,1.7341,no
mol_136,1,3,"A(1) A(3) R(11)",0.6860,0.7904,0.4528,1.9292,no
mol_137,1,3,"A(1) A(3) R(10)",0.9927,0.8461,0.5091,2.3479,no
mol_138,1,3,"A(1) A(3) R(10)",0.9979,0.8490,0.5221,2.3690,no
mol_139,1,3,"A(1) A(3) R(11)",0.9919,0.9904,0.5108,2.4931,no
mol_140,1,3,"A(2) A(4) R(10)",0.9981,0.8481,0.4827,2.3290,no
mol_141,1,3,"A(1) A(3) R(11)",0.9966,0.8341,0.4772,2.3079,no
mol_142,1,3,"A(1) A(5) R(13)",0.9957,1.0000,0.5804,2.5760,no
mol_143,1,3,"A(1) A(3) R(10)",0.7229,0.5958,0.2875,1.6062,no
mol_144,1,3,"A(1) A(2) R(11)",0.6859,0.6626,0.4595,1.8081,no
mol_145,1,3,"A(1) A(3) R(12)",0.9976,0.8325,0.4826,2.3127,no
mol_146,1,3,"A(1) A(4) R(10)",0.6942,0.7778,0.4078,1.8797,no
mol_147,1,3,"A(1) A(3) R(11)",0.6907,0.7822,0.3873,1.8601,no
mol_148,1,3,"A(1) A(4) R(12)",0.9984,0.8455,0.5179,2.3618,no
mol_149,1,3,"A(1) A(3) R(10)",0.7344,0.6849,0.4313,1.8506,no
mol_150,1,3,"A(1) A(5) R(11)",0.9948,0.8422,0.4377,2.2747,no
mol_151,1,3,"A(1) A(3) R(12)",0.9936,1.0000,0.5496,2.5432,no
mol_152,1,3,"A(1) A(4) R(10)",0.9990,0.9998,0.5487,2.5475,no
mol_153,1,3,"A(1) A(2) R(9)",0.9980,0.8348,0.5300,2.3627,no
mol_154,1,3,"A(3) A(2) R(10)",0.6725,0.7131,0.3005,1.6861,no
mol_155,1,3,"A(1) A(3) R(10)",0.7356,0.8031,0.4332,1.9719,no
mol_156,1,3,"A(1) A(3) R(11)",0.9925,0.8790,0.4607,2.3323,no
mol_157,1,3,"A(1) A(2) R(8)",0.9983,0.9985,0.5541,2.5509,no
mol_158,1,3,"A(1) A(3) R(11)",0.9981,0.8398,0.4673,2.3052,no
mol_159,1,3,"A(1) A(4) R(11)",0.9935,0.9997,0.5860,2.5792,no
mol_160,1,3,"A(1) A(3) R(11)",0.9969,0.9999,0.5873,2.5841,no
mol_161,1,3,"A(1) A(2) R(10)",0.9927,0.9982,0.5919,2.5828,no
mol_162,1,3,"A(1) A(3) R(10)",0.9950,0.9998,0.6212,2.6159,no
mol_163,1,3,"A(1) A(3) R(10)",0.9962,0.9999,0.6120,2.6082,no
mol_164,1,3,"A(1) A(3) R(9)",0.9962,0.8425,0.4699,2.3086,no
mol_165,1,3,"A(1) A(3) R(10)",0.9982,0.8487,0.4673,2.3143,no
mol_166,1,3,"A(1) A(4) R(13)",0.9991,0.8462,0.4756,2.3209,no
mol_167,1,3,"A(1) A(4) R(10)",0.7003,0.6559,0.4528,1.8090,no
mol_168,1,3,"A(1) A(4) R(11)",0.7987,0.6324,0.3263,1.7574,no
mol_169,1,3,"A(1) A(3) R(11)",0.6973,0.5495,0.3191,1.5659,no
mol_170,1,3,"A(1) A(5) R(12)",0.6806,0.7890,0.4572,1.9268,no
mol_171,1,3,"A(1) A(5) R(12)",0.6937,0.7813,0.4203,1.8953,no
mol_172,1,3,"A(1) A(3) R(12)",0.9957,0.8179,0.5044,2.3180,no
mol_173,1,3,"A(1) A(3) R(12)",0.9988,0.8367,0.5223,2.3578,no
mol_174,1,3,"A(1) A(3) R(10)",0.9363,0.9279,0.5027,2.3669,no
mol_175,1,3,"A(1) A(5) R(13)",0.9451,0.9971,0.5892,2.5315,no
mol_176,1,3,"A(1) A(4) R(12)",0.9961,0.9999,0.7953,2.7913,no
mol_177,1,3,"A(1) A(2) R(9)",0.9973,0.9986,0.6947,2.6906,no
mol_178,1,3,"A(2) A(4) R(12)",0.9890,0.8351,0.5153,2.3394,no
mol_179,1,3,"A(1) A(2) R(9)",0.7967,0.8738,0.3709,2.0414,no
mol_180,1,3,"A(1) A(3) R(12)",0.9954,1.0000,0.8682,2.8636,no
mol_181,1,3,"A(1) A(3) R(11)",0.9491,0.9609,0.7512,2.6612,no
mol_182,1,3,"A(1) A(4) R(11)",0.9978,0.8443,0.6815,2.5236,no
mol_183,1,3,"A(1) A(3) R(10)",0.9342,0.7046,0.4137,2.0526,no
mol_184,1,3,"A(1) A(2) R(10)",0.9971,0.9983,0.6525,2.6478,no
mol_185,1,3,"A(1) A(5) R(13)",0.7377,0.8124,0.5554,2.1055,no
mol_186,1,3,"A(1) A(2) R(9)",0.6848,0.6440,0.5311,1.8599,no
mol_187,1,3,"A(1) A(2) R(11)",0.6885,0.6847,0.5357,1.9089,no
mol_188,1,3,"A(2) A(3) R(10)",0.9869,0.9982,0.6626,2.6477,no
mol_189,1,3,"A(1) A(4) R(12)",0.6820,0.7882,0.4826,1.9528,no
mol_190,1,3,"A(1) A(3) R(10)",0.9984,0.8297,0.4789,2.3069,no
mol_191,1,3,"A(1) A(2) R(11)",0.6883,0.6454,0.4601,1.7938,no
mol_192,1,3,"A(2) A(4) R(10)",0.9896,0.8341,0.5291,2.3528,no
mol_193,1,3,"A(1) A(4) R(12)",0.9958,0.9997,0.6583,2.6538,no
mol_194,1,3,"A(1) A(4) R(9)",0.7035,0.7782,0.4378,1.9195,no
mol_195,1,3,"A(1) A(3) R(11)",0.7984,0.8710,0.3508,2.0202,no
mol_196,1,3,"A(1) A(3) R(12)",0.6885,0.7886,0.4335,1.9106,no
mol_197,1,3,"A(1) A(3) R(12)",0.6883,0.6167,0.4536,1.7586,no
mol_198,1,3,"A(1) A(3) R(12)",0.9962,0.8353,0.5373,2.3688,no
mol_199,1,3,"A(2) A(4) R(10)",0.9960,0.9975,0.6004,2.5939,no
mol_200,1,3,"A(1) A(4) R(10)",0.9628,0.9189,0.4478,2.3294,no
mol_201,1,3,"A(1) A(4) R(12)",0.9981,0.9987,0.5728,2.5696,no
mol_202,1,3,"A(1) A(2) R(9)",0.9970,0.9985,0.6766,2.6721,no
mol_203,1,3,"A(1) A(2) R(11)",0.8086,0.8704,0.3676,2.0467,no
mol_204,1,3,"A(1) A(4) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_205,1,3,"A(1) A(3) R(10)",0.9046,0.9322,0.6402,2.4770,no
mol_206,1,3,"A(1) A(2) R(10)",0.6817,0.6274,0.4697,1.7789,no
mol_207,1,3,"A(1) A(3) R(9)",0.9326,0.9266,0.5152,2.3745,no
mol_208,1,3,"A(1) A(4) R(11)",0.6852,0.7907,0.4918,1.9677,no
mol_209,1,3,"A(1) A(4) R(10)",0.9971,0.8466,0.5071,2.3507,no
mol_210,1,3,"A(1) A(2) R(11)",0.6835,0.7903,0.5107,1.9844,no
mol_211,1,3,"A(1) A(3) R(11)",0.6875,0.7869,0.4499,1.9243,no
mol_212,1,3,"A(1) A(5) R(12)",0.9985,0.9994,0.6213,2.6192,no
mol_213,1,3,"A(1) A(3) R(10)",0.9061,0.6860,0.5471,2.1391,no
mol_214,1,3,"A(1) A(4) R(11)",0.6931,0.5211,0.3614,1.5756,no
mol_215,1,3,"A(1) A(2) R(11)",0.9979,0.8499,0.5170,2.3649,no
mol_216,1,3,"A(1) A(3) R(11)",0.9974,0.9976,0.6259,2.6210,no
mol_217,1,3,"A(1) A(3) R(10)",0.9436,0.9430,0.4935,2.3801,no
mol_218,1,3,"A(1) A(2) R(9)",0.6846,0.7910,0.5229,1.9985,no
mol_219,1,3,"A(1) A(3) R(10)",0.9973,0.9977,0.6501,2.6451,no
mol_220,1,3,"A(1) A(4) R(14)",0.8550,0.9509,0.6322,2.4381,no
mol_221,1,3,"A(1) A(4) R(14)",0.9980,1.0000,0.7182,2.7161,no
mol_222,1,3,"A(1) A(3) R(12)",0.9486,0.9609,0.7584,2.6680,no
mol_223,1,3,"A(1) A(3) R(10)",0.9363,0.9279,0.5027,2.3669,no
mol_224,1,3,"A(1) A(3) R(11)",0.7008,0.7494,0.3744,1.8246,no
mol_225,1,3,"A(1) A(3) R(10)",0.9973,0.9998,0.7271,2.7242,no
mol_226,1,3,"A(1) A(5) R(15)",0.7358,0.7044,0.4300,1.8703,no
mol_227,1,3,"A(1) A(3) R(12)",0.6866,0.7817,0.4390,1.9073,no
mol_228,1,3,"A(1) A(3) R(12)",0.9988,0.9998,0.7142,2.7128,no
mol_229,1,3,"A(1) A(3) R(11)",0.9980,0.8478,0.4974,2.3433,no
mol_230,1,3,"A(1) A(4) R(12)",0.9968,0.9999,0.6842,2.6809,no
mol_231,1,3,"A(1) A(4) R(13)",0.9987,0.8474,0.4880,2.3341,no
