Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_29,1,3,"A(3) D(5) R(11)",0.8226,0.6196,0.3892,1.8313,no
mol_30,1,3,"A(4) D(8) R(13)",0.8232,0.6264,0.3937,1.8433,no
mol_31,1,3,"A(3) D(5) R(10)",0.8279,0.7128,0.5221,2.0628,no
mol_32,1,3,"A(4) D(7) R(12)",0.9053,0.9185,0.3776,2.2014,no
mol_33,1,3,"A(3) D(5) R(8)",0.8892,0.9289,0.4867,2.3048,no
mol_34,1,3,"A(4) D(6) R(13)",0.8225,0.6246,0.4188,1.8659,no
mol_35,1,3,"A(3) D(5) R(10)",0.8939,0.9280,0.5610,2.3828,no
mol_36,1,3,"A(3) D(5) R(10)",0.8167,0.8875,0.4603,2.1645,no
mol_37,1,3,"A(2) D(4) R(11)",0.9123,0.9532,0.5269,2.3924,no
mol_38,1,3,"A(3) D(5) R(10)",0.8278,0.7157,0.5309,2.0744,no
mol_39,1,3,"A(4) D(6) R(9)",0.8271,0.6777,0.4474,1.9522,no
mol_40,1,3,"A(4) D(7) R(12)",0.8234,0.6875,0.4478,1.9587,no
mol_41,1,3,"A(3) D(5) R(10)",0.8227,0.6777,0.4694,1.9698,no
mol_42,1,3,"A(5) D(7) R(13)",0.8933,0.9283,0.4881,2.3097,no
mol_43,1,3,"A(3) D(5) R(11)",0.8978,0.6401,0.5633,2.1013,no
mol_44,1,3,"A(3) D(5) R(10)",0.8261,0.8426,0.5405,2.2092,no
mol_45,1,3,"A(3) D(8) R(12)",0.8991,0.6567,0.5218,2.0777,no
mol_46,1,3,"A(3) D(5) R(10)",0.8244,0.7197,0.4450,1.9891,no
mol_47,1,3,"A(4) D(6) R(12)",0.8293,0.8325,0.3739,2.0357,no
mol_48,1,3,"A(4) D(7) R(13)",0.8285,0.8456,0.3728,2.0469,no
mol_49,1,3,"A(3) D(6) R(10)",0.8246,0.8183,0.3391,1.9820,no
mol_50,1,3,"A(4) D(7) R(13)",0.8233,0.8379,0.4329,2.0940,no
mol_51,1,3,"A(3) D(5) R(11)",0.8903,0.6727,0.4207,1.9838,no
mol_52,1,3,"A(2) D(4) R(9)",0.8531,0.7981,0.5825,2.2337,no
mol_53,1,3,"A(3) D(5) R(10)",0.8201,0.6305,0.4551,1.9058,no
mol_54,1,3,"A(3) D(5) R(9)",0.8211,0.6271,0.4353,1.8835,no
mol_55,1,3,"A(3) D(5) R(10)",0.8207,0.6183,0.4492,1.8882,no
mol_56,1,3,"A(3) D(5) R(10)",0.8975,0.9466,0.4890,2.3332,no
mol_57,1,3,"A(3) D(5) R(11)",0.9574,0.9982,0.6023,2.5579,no
mol_58,1,3,"A(4) D(7) R(12)",0.9234,0.8738,0.3713,2.1686,no
mol_59,1,3,"A(5) D(8) R(13)",0.8226,0.7894,0.3864,1.9984,no
mol_60,1,3,"A(3) D(5) R(12)",0.8248,0.6209,0.4501,1.8959,no
mol_61,1,3,"A(5) D(7) R(14)",0.8295,0.6232,0.3655,1.8182,no
mol_62,1,3,"A(4) D(6) R(12)",0.8272,0.6548,0.5427,2.0247,no
mol_63,1,3,"A(3) D(5) R(11)",0.8215,0.5994,0.3382,1.7591,no
mol_64,1,3,"A(4) D(7) R(11)",0.8313,0.8631,0.4067,2.1011,no
mol_65,1,3,"A(2) D(5) R(10)",0.9123,0.9601,0.5478,2.4202,no
mol_66,1,3,"A(5) D(9) R(13)",0.7695,0.6335,0.4945,1.8975,no
mol_67,1,3,"A(4) D(6) R(10)",0.8305,0.6681,0.5296,2.0282,no
mol_68,1,3,"A(4) D(7) R(10)",0.8950,0.9263,0.4365,2.2578,no
mol_69,1,3,"A(3) D(5) R(10)",0.8132,0.6305,0.4022,1.8459,no
mol_70,1,3,"A(4) D(6) R(12)",0.7657,0.8630,0.3838,2.0125,no
mol_71,1,3,"A(4) D(7) R(13)",0.8233,0.8379,0.4329,2.0940,no
mol_72,1,3,"A(3) D(6) R(10)",0.9757,0.7938,0.3427,2.1121,no
mol_73,1,3,"A(3) D(5) R(10)",0.8282,0.8146,0.5105,2.1532,no
mol_74,1,3,"A(3) D(5) R(10)",0.8253,0.8113,0.3926,2.0292,no
mol_75,1,3,"A(3) D(5) R(12)",0.8243,0.8250,0.4135,2.0628,no
mol_76,1,3,"A(3) D(6) R(9)",0.8986,0.9458,0.4830,2.3274,no
mol_77,1,3,"A(3) D(5) R(11)",0.8228,0.6233,0.4514,1.8975,no
mol_78,1,3,"A(4) D(6) R(11)",0.8290,0.6700,0.4353,1.9343,no
mol_79,1,3,"A(4) D(7) R(12)",0.8256,0.6623,0.5384,2.0264,no
mol_80,1,3,"A(3) D(5) R(10)",0.8955,0.6428,0.5245,2.0628,no
mol_81,1,3,"A(3) D(6) R(10)",0.8780,0.8359,0.5104,2.2243,no
mol_82,1,3,"A(3) D(5) R(12)",0.8957,0.6518,0.3711,1.9185,no
mol_83,1,3,"A(4) D(7) R(12)",0.8250,0.6773,0.4171,1.9194,no
mol_84,1,3,"A(3) D(5) R(10)",0.8194,0.6291,0.4512,1.8997,no
mol_85,1,3,"A(3) D(6) R(11)",0.8976,0.6960,0.3657,1.9592,no
mol_86,1,3,"A(3) D(5) R(12)",0.8247,0.6783,0.5145,2.0175,no
mol_87,1,3,"A(3) D(5) R(10)",0.8240,0.6763,0.5607,2.0610,no
mol_88,1,3,"A(3) D(5) R(12)",0.8249,0.6844,0.5052,2.0144,no
mol_89,1,3,"A(4) D(6) R(11)",0.8257,0.8647,0.4547,2.1451,no
mol_90,1,3,"A(3) D(5) R(12)",0.8636,0.9665,0.5892,2.4192,no
mol_91,1,3,"A(4) D(7) R(12)",0.8196,0.8824,0.4777,2.1798,no
mol_92,1,3,"A(4) D(7) R(12)",0.8372,0.6250,0.4661,1.9283,no
mol_93,1,3,"A(3) D(5) R(10)",0.9006,0.9277,0.4984,2.3267,no
mol_94,1,3,"A(3) D(5) R(10)",0.8949,0.6505,0.3903,1.9357,no
mol_95,1,3,"A(3) D(5) R(11)",0.8248,0.6044,0.4429,1.8721,no
mol_96,1,3,"A(4) D(7) R(12)",0.8292,0.6162,0.3292,1.7746,no
mol_97,1,3,"A(3) D(5) R(9)",0.8321,0.7672,0.4713,2.0707,no
mol_98,1,3,"A(4) D(7) R(12)",0.9168,0.7171,0.4098,2.0436,no
mol_99,1,3,"A(4) D(6) R(12)",0.8261,0.6669,0.4211,1.9140,no
mol_100,1,3,"A(4) D(6) R(10)",0.8973,0.9235,0.4755,2.2964,no
mol_101,1,3,"A(4) D(6) R(10)",0.8247,0.8130,0.3891,2.0269,no
mol_102,1,3,"A(3) D(5) R(10)",0.8218,0.6204,0.4590,1.9012,no
mol_103,1,3,"A(3) D(5) R(10)",0.8271,0.6771,0.4557,1.9599,no
mol_104,1,3,"A(3) D(5) R(11)",0.8893,0.9286,0.4467,2.2647,no
mol_105,1,3,"A(4) D(6) R(9)",0.8893,0.9288,0.4589,2.2770,no
mol_106,1,3,"A(3) D(5) R(10)",0.8279,0.8012,0.4089,2.0381,no
mol_107,1,3,"A(4) D(7) R(11)",0.8258,0.6738,0.5265,2.0262,no
mol_108,1,3,"A(3) D(7) R(12)",0.8271,0.8672,0.4653,2.1596,no
mol_109,1,3,"A(4) D(6) R(11)",0.9041,0.6444,0.4679,2.0165,no
mol_110,1,3,"A(3) D(4) R(10)",0.9798,0.9684,0.4506,2.3987,no
mol_111,1,3,"A(3) D(5) R(11)",0.8278,0.6597,0.4851,1.9726,no
mol_112,1,3,"A(4) D(7) R(11)",0.8962,0.6626,0.4509,2.0097,no
mol_113,1,3,"A(4) D(7) R(12)",0.8468,0.8841,0.4588,2.1897,no
mol_114,1,3,"A(3) D(6) R(11)",0.8264,0.6440,0.4310,1.9014,no
mol_115,1,3,"A(3) D(5) R(10)",0.8252,0.6030,0.4543,1.8824,no
mol_116,1,3,"A(3) D(5) R(9)",0.8209,0.6235,0.4575,1.9019,no
mol_117,1,3,"A(5) D(9) R(13)",0.8229,0.6432,0.3939,1.8600,no
mol_118,1,3,"A(4) D(7) R(12)",0.9016,0.9211,0.5336,2.3562,no
mol_119,1,3,"A(3) D(5) R(11)",0.8229,0.6147,0.3690,1.8066,no
mol_120,1,3,"A(3) D(5) R(9)",0.8288,0.8158,0.3954,2.0400,no
mol_121,1,3,"A(3) D(5) R(10)",0.8270,0.6239,0.4288,1.8797,no
mol_122,1,3,"A(3) D(5) R(10)",0.8232,0.6496,0.4043,1.8771,no
mol_123,1,3,"A(3) D(5) R(10)",0.8988,0.9247,0.4929,2.3164,no
mol_124,1,3,"A(3) D(5) R(11)",0.8244,0.6568,0.4645,1.9458,no
mol_125,1,3,"A(3) D(5) R(10)",0.8278,0.6395,0.4031,1.8704,no
mol_126,1,3,"A(5) D(8) R(12)",0.8982,0.9214,0.4400,2.2596,no
mol_127,1,3,"A(3) D(5) R(9)",0.8950,0.9257,0.4751,2.2958,no
mol_128,1,3,"A(3) D(7) R(12)",0.8225,0.6522,0.3799,1.8546,no
mol_129,1,3,"A(3) D(5) R(11)",0.8237,0.6493,0.4545,1.9275,no
mol_130,1,3,"A(4) D(7) R(12)",0.9225,0.8693,0.4870,2.2788,no
mol_131,1,3,"A(4) D(6) R(12)",0.8263,0.8268,0.3800,2.0330,no
mol_132,1,3,"A(3) D(5) R(9)",0.8246,0.6238,0.4549,1.9034,no
mol_133,1,3,"A(3) D(5) R(9)",0.8236,0.6351,0.4394,1.8981,no
mol_134,1,3,"A(3) D(5) R(9)",0.9004,0.9449,0.5001,2.3454,no
mol_135,1,3,"A(3) D(6) R(11)",0.9016,0.6456,0.4384,1.9855,no
mol_136,1,3,"A(3) D(5) R(11)",0.8968,0.9215,0.4528,2.2712,no
mol_137,1,3,"A(3) D(5) R(10)",0.8310,0.6872,0.5277,2.0458,no
mol_138,1,3,"A(3) D(5) R(10)",0.8280,0.7139,0.5316,2.0735,no
mol_139,1,3,"A(3) D(5) R(11)",0.8746,0.9732,0.5379,2.3857,no
mol_140,1,3,"A(4) D(6) R(10)",0.8255,0.6910,0.5092,2.0257,no
mol_141,1,3,"A(3) D(5) R(11)",0.8173,0.6265,0.4431,1.8870,no
mol_142,1,3,"A(5) D(7) R(13)",0.8273,0.8235,0.3878,2.0387,no
mol_143,1,3,"A(3) D(5) R(10)",0.9361,0.6940,0.4412,2.0714,no
mol_144,1,3,"A(2) D(6) R(11)",0.9007,0.6796,0.4324,2.0126,no
mol_145,1,3,"A(3) D(7) R(12)",0.8217,0.6067,0.4019,1.8303,no
mol_146,1,3,"A(4) D(6) R(10)",0.8921,0.9282,0.4190,2.2393,no
mol_147,1,3,"A(3) D(6) R(11)",0.8910,0.9501,0.5037,2.3448,no
mol_148,1,3,"A(4) D(6) R(12)",0.8242,0.6788,0.4896,1.9926,no
mol_149,1,3,"A(3) D(5) R(10)",0.8344,0.6235,0.4338,1.8917,no
mol_150,1,3,"A(5) D(7) R(11)",0.8265,0.6482,0.4790,1.9537,no
mol_151,1,3,"A(3) D(6) R(12)",0.8283,0.8367,0.3822,2.0472,no
mol_152,1,3,"A(4) D(6) R(10)",0.8247,0.8128,0.3556,1.9931,no
mol_153,1,3,"A(2) D(4) R(9)",0.8484,0.7899,0.4905,2.1288,no
mol_154,1,3,"A(4) D(6) R(10)",0.8915,0.6660,0.4134,1.9709,no
mol_155,1,3,"A(3) D(5) R(10)",0.8383,0.9008,0.4301,2.1693,no
mol_156,1,3,"A(3) D(5) R(11)",0.8703,0.6975,0.4503,2.0181,no
mol_157,1,3,"A(2) D(4) R(8)",0.8487,0.7340,0.3240,1.9067,no
mol_158,1,3,"A(3) D(6) R(11)",0.8225,0.6358,0.4432,1.9015,no
mol_159,1,3,"A(4) D(6) R(11)",0.8325,0.7995,0.3738,2.0059,no
mol_160,1,3,"A(3) D(5) R(11)",0.8253,0.8302,0.4056,2.0612,no
mol_161,1,3,"A(2) D(6) R(10)",0.8415,0.7884,0.4157,2.0456,no
mol_162,1,3,"A(3) D(7) R(10)",0.8309,0.8009,0.4076,2.0394,no
mol_163,1,3,"A(3) D(7) R(10)",0.8263,0.8268,0.4117,2.0649,no
mol_164,1,3,"A(3) D(5) R(9)",0.8250,0.6452,0.4986,1.9688,no
mol_165,1,3,"A(3) D(5) R(10)",0.8250,0.6844,0.4256,1.9350,no
mol_166,1,3,"A(4) D(7) R(13)",0.8212,0.6652,0.5090,1.9954,no
mol_167,1,3,"A(4) D(6) R(10)",0.8864,0.7198,0.4516,2.0577,no
mol_168,1,3,"A(4) D(7) R(11)",0.9654,0.7793,0.5912,2.3359,no
mol_169,1,3,"A(3) D(6) R(11)",0.8838,0.7050,0.3209,1.9097,no
mol_170,1,3,"A(5) D(8) R(12)",0.9025,0.9244,0.5460,2.3728,no
mol_171,1,3,"A(5) D(8) R(12)",0.8905,0.9286,0.5099,2.3291,no
mol_172,1,3,"A(3) D(6) R(12)",0.8842,0.8399,0.4355,2.1596,no
mol_173,1,3,"A(3) D(6) R(12)",0.8450,0.7853,0.4821,2.1123,no
mol_174,1,3,"A(3) D(6) R(10)",0.9745,0.9987,0.7636,2.7368,no
mol_175,1,3,"A(5) D(9) R(13)",0.7671,0.9195,0.5609,2.2475,no
mol_176,1,3,"A(4) D(7) R(12)",0.8255,0.8416,0.4022,2.0693,no
mol_177,1,3,"A(2) D(4) R(9)",0.8484,0.7392,0.3947,1.9822,no
mol_178,1,3,"A(4) D(7) R(12)",0.8609,0.7922,0.4757,2.1289,no
mol_179,1,3,"A(2) D(5) R(9)",0.9809,0.7045,0.3934,2.0789,no
mol_180,1,3,"A(3) D(5) R(12)",0.8269,0.8326,0.3975,2.0570,no
mol_181,1,3,"A(3) D(5) R(11)",0.9356,0.9969,0.5930,2.5255,no
mol_182,1,3,"A(4) D(7) R(11)",0.8235,0.6534,0.4435,1.9203,no
mol_183,1,3,"A(3) D(6) R(10)",0.9648,0.8569,0.5550,2.3767,no
mol_184,1,3,"A(2) D(4) R(10)",0.8406,0.7704,0.4227,2.0337,no
mol_185,1,3,"A(5) D(9) R(13)",0.8294,0.9106,0.5963,2.3363,no
mol_186,1,3,"A(2) D(4) R(9)",0.9003,0.6827,0.4891,2.0722,no
mol_187,1,3,"A(2) D(6) R(11)",0.9002,0.6736,0.4079,1.9817,no
mol_188,1,3,"A(3) D(5) R(10)",0.8503,0.7842,0.4289,2.0634,no
mol_189,1,3,"A(4) D(7) R(12)",0.9017,0.9223,0.4161,2.2401,no
mol_190,1,3,"A(3) D(5) R(10)",0.8190,0.6084,0.3825,1.8098,no
mol_191,1,3,"A(2) D(6) R(11)",0.8965,0.6859,0.4775,2.0599,no
mol_192,1,3,"A(4) D(7) R(10)",0.8632,0.7985,0.4842,2.1459,no
mol_193,1,3,"A(4) D(6) R(12)",0.8244,0.8607,0.4984,2.1835,no
mol_194,1,3,"A(4) D(7) R(9)",0.9190,0.7172,0.3904,2.0267,no
mol_195,1,3,"A(3) D(6) R(11)",0.9728,0.7040,0.3708,2.0476,no
mol_196,1,3,"A(3) D(5) R(12)",0.8941,0.9247,0.5644,2.3833,no
mol_197,1,3,"A(3) D(7) R(12)",0.8932,0.6479,0.4100,1.9511,no
mol_198,1,3,"A(3) D(6) R(12)",0.8547,0.8016,0.4861,2.1424,no
mol_199,1,3,"A(4) D(6) R(10)",0.8533,0.7162,0.3639,1.9334,no
mol_200,1,3,"A(4) D(7) R(10)",0.9326,0.7170,0.3755,2.0251,no
mol_201,1,3,"A(4) D(8) R(12)",0.8444,0.7345,0.3435,1.9225,no
mol_202,1,3,"A(2) D(4) R(9)",0.8408,0.7689,0.4339,2.0436,no
mol_203,1,3,"A(2) D(4) R(11)",0.9939,0.7367,0.4046,2.1352,no
mol_204,1,3,"A(4) D(7) R(11)",0.8221,0.8325,0.4027,2.0574,no
mol_205,1,3,"A(3) D(6) R(10)",0.9658,0.7100,0.3453,2.0210,no
mol_206,1,3,"A(2) D(4) R(10)",0.9018,0.6714,0.5055,2.0787,no
mol_207,1,3,"A(3) D(6) R(9)",0.9717,0.9986,0.7721,2.7424,no
mol_208,1,3,"A(4) D(7) R(11)",0.8970,0.9254,0.4861,2.3085,no
mol_209,1,3,"A(4) D(6) R(10)",0.8257,0.6772,0.5216,2.0246,no
mol_210,1,3,"A(2) D(5) R(11)",0.9001,0.9453,0.5770,2.4224,no
mol_211,1,3,"A(3) D(5) R(11)",0.8957,0.9248,0.5582,2.3788,no
mol_212,1,3,"A(5) D(8) R(12)",0.8265,0.7831,0.4010,2.0106,no
mol_213,1,3,"A(3) D(6) R(10)",0.9605,0.8473,0.4488,2.2567,no
mol_214,1,3,"A(4) D(7) R(11)",0.8941,0.6737,0.4101,1.9779,no
mol_215,1,3,"A(2) D(6) R(11)",0.8236,0.6881,0.5463,2.0580,no
mol_216,1,3,"A(3) D(6) R(11)",0.8620,0.7061,0.4023,1.9705,no
mol_217,1,3,"A(3) D(6) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_218,1,3,"A(2) D(4) R(9)",0.8990,0.9467,0.6081,2.4539,no
mol_219,1,3,"A(3) D(6) R(10)",0.8627,0.7032,0.4122,1.9780,no
mol_220,1,3,"A(4) D(7) R(14)",0.9613,0.9654,0.4523,2.3791,no
mol_221,1,3,"A(4) D(7) R(14)",0.8198,0.8441,0.3931,2.0571,no
mol_222,1,3,"A(3) D(5) R(12)",0.9411,0.9971,0.5723,2.5105,no
mol_223,1,3,"A(3) D(6) R(10)",0.9745,0.9987,0.7636,2.7368,no
mol_224,1,3,"A(3) D(6) R(11)",0.9127,0.7277,0.4585,2.0989,no
mol_225,1,3,"A(3) D(5) R(10)",0.8279,0.8012,0.4089,2.0381,no
mol_226,1,3,"A(5) D(9) R(15)",0.8340,0.6264,0.5254,1.9857,no
mol_227,1,3,"A(3) D(5) R(12)",0.8990,0.9250,0.5706,2.3947,no
mol_228,1,3,"A(3) D(5) R(12)",0.8217,0.8572,0.5079,2.1868,no
mol_229,1,3,"A(3) D(5) R(11)",0.8244,0.6706,0.5153,2.0102,no
mol_230,1,3,"A(4) D(7) R(12)",0.8244,0.8484,0.5082,2.1810,no
mol_231,1,3,"A(4) D(7) R(13)",0.8245,0.6852,0.5158,2.0255,no
