Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_57,1,4,"A(3) D(5) R(9) R(11)",0.9526,0.9964,0.5718,2.5208,no
mol_58,1,4,"A(4) D(7) R(10) R(12)",0.6400,0.6291,0.3288,1.5978,no
mol_59,1,4,"A(5) D(8) R(11) R(13)",0.6710,0.8603,0.2839,1.8152,no
mol_60,1,4,"A(3) D(5) R(10) R(12)",0.7147,0.9665,0.5072,2.1883,no
mol_61,1,4,"A(5) D(7) R(12) R(14)",0.6930,0.7797,0.3458,1.8186,no
mol_62,1,4,"A(4) D(6) R(11) R(12)",0.7238,0.9670,0.3533,2.0442,no
mol_63,1,4,"A(3) D(5) R(9) R(11)",0.7095,0.9672,0.4866,2.1632,no
mol_64,1,4,"A(4) D(7) R(10) R(11)",0.6945,0.8707,0.3884,1.9535,no
mol_65,1,4,"A(2) D(5) R(8) R(10)",0.7772,0.8652,0.4807,2.1230,no
mol_66,1,4,"A(5) D(9) R(11) R(13)",0.7108,0.9862,0.4132,2.1102,no
mol_67,1,4,"A(4) D(6) R(8) R(10)",0.7280,0.9664,0.3963,2.0907,no
mol_68,1,4,"A(4) D(7) R(9) R(10)",0.7312,0.7910,0.3467,1.8689,no
mol_69,1,4,"A(3) D(5) R(8) R(10)",0.6835,0.9739,0.4849,2.1423,no
mol_70,1,4,"A(4) D(6) R(10) R(12)",0.7174,0.8326,0.4234,1.9733,no
mol_71,1,4,"A(4) D(7) R(11) R(13)",0.6886,0.8686,0.4372,1.9944,no
mol_72,1,4,"A(3) D(6) R(9) R(10)",0.6180,0.8474,0.3395,1.8050,no
mol_73,1,4,"A(3) D(5) R(8) R(10)",0.6766,0.8648,0.3883,1.9297,no
mol_74,1,4,"A(3) D(5) R(8) R(10)",0.6769,0.8632,0.5141,2.0542,no
mol_75,1,4,"A(3) D(5) R(10) R(12)",0.6831,0.8672,0.4187,1.9691,no
mol_76,1,4,"A(3) D(6) R(8) R(9)",0.7538,0.8327,0.3949,1.9815,no
mol_77,1,4,"A(3) D(5) R(9) R(11)",0.7155,0.9672,0.4992,2.1819,no
mol_78,1,4,"A(4) D(6) R(9) R(11)",0.7282,0.9670,0.3300,2.0252,no
mol_79,1,4,"A(4) D(7) R(10) R(12)",0.7261,0.9675,0.3563,2.0499,no
mol_80,1,4,"A(3) D(5) R(8) R(10)",0.7283,0.8118,0.4717,2.0119,no
mol_81,1,4,"A(3) D(6) R(9) R(10)",0.8337,0.9564,0.5518,2.3419,no
mol_82,1,4,"A(3) D(5) R(10) R(12)",0.7385,0.8162,0.3413,1.8961,no
mol_83,1,4,"A(4) D(7) R(10) R(12)",0.7321,0.9675,0.3644,2.0640,no
mol_84,1,4,"A(3) D(5) R(9) R(10)",0.7195,0.9686,0.5367,2.2248,no
mol_85,1,4,"A(3) D(6) R(9) R(11)",0.7252,0.8445,0.3303,1.9000,no
mol_86,1,4,"A(3) D(5) R(10) R(12)",0.7307,0.9685,0.4067,2.1059,no
mol_87,1,4,"A(3) D(5) R(8) R(10)",0.7321,0.9681,0.4523,2.1525,no
mol_88,1,4,"A(3) D(5) R(10) R(12)",0.7335,0.9686,0.3623,2.0644,no
mol_89,1,4,"A(4) D(6) R(10) R(11)",0.6977,0.8699,0.3063,1.8739,no
mol_90,1,4,"A(3) D(5) R(10) R(12)",0.8074,0.9579,0.5604,2.3257,no
mol_91,1,4,"A(4) D(7) R(10) R(12)",0.7073,0.8662,0.2931,1.8666,no
mol_92,1,4,"A(4) D(7) R(10) R(12)",0.6937,0.7796,0.4220,1.8954,no
mol_93,1,4,"A(3) D(5) R(8) R(10)",0.7254,0.7847,0.3944,1.9045,no
mol_94,1,4,"A(3) D(5) R(8) R(10)",0.7350,0.8156,0.3647,1.9153,no
mol_95,1,4,"A(3) D(5) R(10) R(11)",0.7147,0.8720,0.5230,2.1098,no
mol_96,1,4,"A(4) D(7) R(10) R(12)",0.7110,0.9656,0.4583,2.1348,no
mol_97,1,4,"A(3) D(5) R(8) R(9)",0.7617,0.9727,0.3764,2.1107,no
mol_98,1,4,"A(4) D(7) R(11) R(12)",0.6865,0.8539,0.4612,2.0016,no
mol_99,1,4,"A(4) D(6) R(11) R(12)",0.7262,0.9678,0.4576,2.1516,no
mol_100,1,4,"A(4) D(6) R(9) R(10)",0.7372,0.7914,0.3770,1.9057,no
mol_101,1,4,"A(4) D(6) R(9) R(10)",0.6779,0.8641,0.4783,2.0202,no
mol_102,1,4,"A(3) D(5) R(8) R(10)",0.7156,0.9675,0.5584,2.2415,no
mol_103,1,4,"A(3) D(5) R(8) R(10)",0.7310,0.9674,0.3514,2.0498,no
mol_104,1,4,"A(3) D(5) R(10) R(11)",0.7168,0.7832,0.3487,1.8487,no
mol_105,1,4,"A(4) D(6) R(8) R(9)",0.7162,0.7835,0.3591,1.8588,no
mol_106,1,4,"A(3) D(5) R(8) R(10)",0.6716,0.8625,0.3685,1.9026,no
mol_107,1,4,"A(4) D(7) R(9) R(11)",0.7301,0.9677,0.4248,2.1226,no
mol_108,1,4,"A(3) D(7) R(10) R(12)",0.6988,0.8716,0.3020,1.8723,no
mol_109,1,4,"A(4) D(6) R(9) R(11)",0.7388,0.8133,0.3941,1.9462,no
mol_110,1,4,"A(3) D(4) R(8) R(10)",0.9599,0.9839,0.4586,2.4024,no
mol_111,1,4,"A(3) D(5) R(9) R(11)",0.7250,0.9669,0.3648,2.0568,no
mol_112,1,4,"A(4) D(7) R(9) R(11)",0.7426,0.8242,0.4248,1.9916,no
mol_113,1,4,"A(4) D(7) R(10) R(12)",0.6963,0.8679,0.2566,1.8209,no
mol_114,1,4,"A(3) D(6) R(10) R(11)",0.7211,0.9666,0.5080,2.1956,no
mol_115,1,4,"A(3) D(5) R(9) R(10)",0.7144,0.8725,0.5360,2.1228,no
mol_116,1,4,"A(3) D(5) R(8) R(9)",0.7170,0.9679,0.5528,2.2377,no
mol_117,1,4,"A(5) D(9) R(11) R(13)",0.7234,0.9669,0.4580,2.1483,no
mol_118,1,4,"A(4) D(7) R(10) R(12)",0.7411,0.7892,0.4373,1.9676,no
mol_119,1,4,"A(3) D(5) R(9) R(11)",0.7151,0.9665,0.5122,2.1937,no
mol_120,1,4,"A(3) D(5) R(8) R(9)",0.6760,0.8639,0.4176,1.9575,no
mol_121,1,4,"A(3) D(5) R(8) R(10)",0.7167,0.9657,0.5019,2.1842,no
mol_122,1,4,"A(3) D(5) R(9) R(10)",0.7246,0.9680,0.4630,2.1556,no
mol_123,1,4,"A(3) D(5) R(8) R(10)",0.7267,0.7839,0.4133,1.9240,no
mol_124,1,4,"A(3) D(5) R(9) R(11)",0.7259,0.9678,0.4959,2.1897,no
mol_125,1,4,"A(3) D(5) R(8) R(10)",0.7187,0.9654,0.3882,2.0723,no
mol_126,1,4,"A(5) D(8) R(10) R(12)",0.7419,0.7917,0.3493,1.8829,no
mol_127,1,4,"A(3) D(5) R(8) R(9)",0.7269,0.7863,0.3731,1.8863,no
mol_128,1,4,"A(3) D(7) R(10) R(12)",0.7227,0.9682,0.4921,2.1830,no
mol_129,1,4,"A(3) D(5) R(10) R(11)",0.7230,0.9679,0.5117,2.2026,no
mol_130,1,4,"A(4) D(7) R(10) R(12)",0.6475,0.6330,0.3840,1.6646,no
mol_131,1,4,"A(4) D(6) R(10) R(12)",0.6821,0.8664,0.4013,1.9498,no
mol_132,1,4,"A(3) D(5) R(8) R(9)",0.7169,0.9666,0.5483,2.2318,no
mol_133,1,4,"A(3) D(5) R(8) R(9)",0.7197,0.9675,0.5061,2.1933,no
mol_134,1,4,"A(3) D(5) R(8) R(9)",0.7527,0.8298,0.4104,1.9929,no
mol_135,1,4,"A(3) D(6) R(9) R(11)",0.7371,0.8140,0.4788,2.0299,no
mol_136,1,4,"A(3) D(5) R(9) R(11)",0.7324,0.7851,0.3804,1.8979,no
mol_137,1,4,"A(3) D(5) R(9) R(10)",0.7351,0.9671,0.3772,2.0794,no
mol_138,1,4,"A(3) D(5) R(9) R(10)",0.7442,0.9692,0.3795,2.0929,no
mol_139,1,4,"A(3) D(5) R(8) R(11)",0.8172,0.9561,0.5100,2.2833,no
mol_140,1,4,"A(4) D(6) R(8) R(10)",0.7356,0.9688,0.3932,2.0976,no
mol_141,1,4,"A(3) D(5) R(10) R(11)",0.7192,0.9695,0.5261,2.2147,no
mol_142,1,4,"A(5) D(7) R(11) R(13)",0.6800,0.8648,0.3922,1.9370,no
mol_143,1,4,"A(3) D(5) R(8) R(10)",0.8176,0.7761,0.4102,2.0040,no
mol_144,1,4,"A(2) D(6) R(9) R(11)",0.7167,0.8352,0.3918,1.9437,no
mol_145,1,4,"A(3) D(7) R(10) R(12)",0.7121,0.9672,0.5636,2.2428,no
mol_146,1,4,"A(4) D(6) R(9) R(10)",0.7198,0.7841,0.3293,1.8333,no
mol_147,1,4,"A(3) D(6) R(9) R(11)",0.7372,0.8299,0.4625,2.0296,no
mol_148,1,4,"A(4) D(6) R(10) R(12)",0.7320,0.9681,0.4633,2.1634,no
mol_149,1,4,"A(3) D(5) R(8) R(10)",0.6934,0.7824,0.4218,1.8975,no
mol_150,1,4,"A(5) D(7) R(9) R(11)",0.7218,0.9666,0.3557,2.0441,no
mol_151,1,4,"A(3) D(6) R(10) R(12)",0.6857,0.8705,0.4185,1.9748,no
mol_152,1,4,"A(4) D(6) R(9) R(10)",0.6779,0.8644,0.4447,1.9871,no
mol_153,1,4,"A(2) D(4) R(8) R(9)",0.7883,0.9638,0.3903,2.1424,no
mol_154,1,4,"A(4) D(6) R(8) R(10)",0.7403,0.8255,0.4083,1.9741,no
mol_155,1,4,"A(3) D(5) R(8) R(10)",0.7202,0.7896,0.3860,1.8958,no
mol_156,1,4,"A(3) D(5) R(9) R(11)",0.5966,0.9473,0.3077,1.8516,no
mol_157,1,4,"A(2) D(4) R(7) R(8)",0.6254,0.8068,0.4513,1.8835,no
mol_158,1,4,"A(3) D(6) R(10) R(11)",0.7193,0.9672,0.5144,2.2009,no
mol_159,1,4,"A(4) D(6) R(10) R(11)",0.6674,0.8603,0.4630,1.9906,no
mol_160,1,4,"A(3) D(5) R(10) R(11)",0.6847,0.8690,0.4484,2.0022,no
mol_161,1,4,"A(2) D(6) R(9) R(10)",0.6457,0.8204,0.2850,1.7511,no
mol_162,1,4,"A(3) D(7) R(9) R(10)",0.6689,0.8599,0.4449,1.9737,no
mol_163,1,4,"A(3) D(7) R(9) R(10)",0.6818,0.8651,0.4347,1.9817,no
mol_164,1,4,"A(3) D(5) R(8) R(9)",0.7209,0.9672,0.3821,2.0701,no
mol_165,1,4,"A(3) D(5) R(8) R(10)",0.7333,0.9680,0.4613,2.1626,no
mol_166,1,4,"A(4) D(7) R(11) R(13)",0.7266,0.9692,0.3931,2.0889,no
mol_167,1,4,"A(4) D(6) R(9) R(10)",0.7003,0.8548,0.4612,2.0163,no
mol_168,1,4,"A(4) D(7) R(9) R(11)",0.8859,0.7549,0.4804,2.1212,no
mol_169,1,4,"A(3) D(6) R(9) R(11)",0.7268,0.8478,0.2980,1.8726,no
mol_170,1,4,"A(5) D(8) R(10) R(12)",0.7362,0.7889,0.4332,1.9583,no
mol_171,1,4,"A(5) D(8) R(10) R(12)",0.7212,0.7878,0.4186,1.9276,no
mol_172,1,4,"A(3) D(6) R(10) R(12)",0.8400,0.9549,0.4402,2.2351,no
mol_173,1,4,"A(3) D(6) R(10) R(12)",0.7838,0.9649,0.4354,2.1842,no
mol_174,1,4,"A(3) D(6) R(9) R(10)",0.9709,0.9978,0.7334,2.7021,no
mol_175,1,4,"A(5) D(9) R(11) R(13)",0.7363,0.8418,0.3565,1.9346,no
mol_176,1,4,"A(4) D(7) R(10) R(12)",0.6889,0.8709,0.3573,1.9171,no
mol_177,1,4,"A(2) D(4) R(7) R(9)",0.6270,0.8101,0.3432,1.7802,no
mol_178,1,4,"A(4) D(7) R(10) R(12)",0.7938,0.9588,0.4428,2.1953,no
mol_179,1,4,"A(2) D(5) R(7) R(9)",0.6385,0.7946,0.3575,1.7906,no
mol_180,1,4,"A(3) D(5) R(10) R(12)",0.6837,0.8667,0.3646,1.9150,no
mol_181,1,4,"A(3) D(5) R(9) R(11)",0.9315,0.9939,0.5383,2.4638,no
mol_182,1,4,"A(4) D(7) R(9) R(11)",0.7231,0.9680,0.4331,2.1243,no
mol_183,1,4,"A(3) D(6) R(9) R(10)",0.9666,0.8985,0.5541,2.4192,no
mol_184,1,4,"A(2) D(4) R(8) R(10)",0.6404,0.8124,0.3109,1.7636,no
mol_185,1,4,"A(5) D(9) R(11) R(13)",0.7027,0.7894,0.5120,2.0041,no
mol_186,1,4,"A(2) D(4) R(7) R(9)",0.7194,0.8378,0.4469,2.0040,no
mol_187,1,4,"A(2) D(6) R(9) R(11)",0.7134,0.8309,0.4082,1.9525,no
mol_188,1,4,"A(3) D(5) R(8) R(10)",0.6373,0.8204,0.3095,1.7672,no
mol_189,1,4,"A(4) D(7) R(10) R(12)",0.7331,0.7849,0.3914,1.9094,no
mol_190,1,4,"A(3) D(5) R(8) R(10)",0.7053,0.9678,0.5351,2.2083,no
mol_191,1,4,"A(2) D(6) R(9) R(11)",0.7169,0.8380,0.4351,1.9900,no
mol_192,1,4,"A(4) D(7) R(8) R(10)",0.7985,0.9585,0.4706,2.2276,no
mol_193,1,4,"A(4) D(6) R(10) R(12)",0.6954,0.8655,0.3236,1.8845,no
mol_194,1,4,"A(4) D(7) R(8) R(9)",0.6913,0.8556,0.3951,1.9421,no
mol_195,1,4,"A(3) D(6) R(9) R(11)",0.6384,0.8043,0.3367,1.7793,no
mol_196,1,4,"A(3) D(5) R(10) R(12)",0.7288,0.7865,0.4303,1.9457,no
mol_197,1,4,"A(3) D(7) R(10) R(12)",0.7305,0.8142,0.4133,1.9580,no
mol_198,1,4,"A(3) D(6) R(10) R(12)",0.7958,0.9632,0.4464,2.2053,no
mol_199,1,4,"A(4) D(6) R(9) R(10)",0.6140,0.7748,0.2630,1.6517,no
mol_200,1,4,"A(4) D(7) R(9) R(10)",0.5535,0.7859,0.2480,1.5874,no
mol_201,1,4,"A(4) D(8) R(10) R(12)",0.6286,0.8054,0.3089,1.7430,no
mol_202,1,4,"A(2) D(4) R(7) R(9)",0.6402,0.8140,0.3199,1.7740,no
mol_203,1,4,"A(2) D(4) R(9) R(11)",0.6314,0.7422,0.3540,1.7276,no
mol_204,1,4,"A(4) D(7) R(9) R(11)",0.6859,0.8648,0.3661,1.9168,no
mol_205,1,4,"A(3) D(6) R(9) R(10)",0.5765,0.7138,0.2650,1.5552,no
mol_206,1,4,"A(2) D(4) R(9) R(10)",0.7260,0.8314,0.4619,2.0193,no
mol_207,1,4,"A(3) D(6) R(8) R(9)",0.9663,0.9974,0.7367,2.7004,no
mol_208,1,4,"A(4) D(7) R(9) R(11)",0.7348,0.7920,0.4059,1.9327,no
mol_209,1,4,"A(4) D(6) R(8) R(10)",0.7309,0.9679,0.4585,2.1573,no
mol_210,1,4,"A(2) D(5) R(9) R(11)",0.7464,0.8255,0.5186,2.0905,no
mol_211,1,4,"A(3) D(5) R(9) R(11)",0.7278,0.7863,0.4536,1.9678,no
mol_212,1,4,"A(5) D(8) R(10) R(12)",0.6678,0.8635,0.3652,1.8965,no
mol_213,1,4,"A(3) D(6) R(9) R(10)",0.9420,0.8620,0.4734,2.2773,no
mol_214,1,4,"A(4) D(7) R(9) R(11)",0.7473,0.8298,0.3814,1.9586,no
mol_215,1,4,"A(2) D(6) R(9) R(11)",0.7335,0.9696,0.3955,2.0986,no
mol_216,1,4,"A(3) D(6) R(9) R(11)",0.6063,0.7837,0.2860,1.6760,no
mol_217,1,4,"A(3) D(6) R(8) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_218,1,4,"A(2) D(4) R(7) R(9)",0.7469,0.8290,0.5149,2.0907,no
mol_219,1,4,"A(3) D(6) R(8) R(10)",0.6055,0.7839,0.2936,1.6830,no
mol_220,1,4,"A(4) D(7) R(12) R(14)",0.9396,0.9830,0.4879,2.4106,no
mol_221,1,4,"A(4) D(7) R(12) R(14)",0.6934,0.8721,0.3466,1.9121,no
mol_222,1,4,"A(3) D(5) R(10) R(12)",0.9376,0.9943,0.5243,2.4563,no
mol_223,1,4,"A(3) D(6) R(9) R(10)",0.9709,0.9978,0.7334,2.7021,no
mol_224,1,4,"A(3) D(6) R(10) R(11)",0.6934,0.8598,0.4777,2.0310,no
mol_225,1,4,"A(3) D(5) R(8) R(10)",0.6716,0.8625,0.3685,1.9026,no
mol_226,1,4,"A(5) D(9) R(13) R(15)",0.6881,0.7766,0.4704,1.9352,no
mol_227,1,4,"A(3) D(5) R(10) R(12)",0.7256,0.7823,0.4665,1.9744,no
mol_228,1,4,"A(3) D(5) R(10) R(12)",0.6956,0.8665,0.3344,1.8964,no
mol_229,1,4,"A(3) D(5) R(9) R(11)",0.7278,0.9683,0.3911,2.0872,no
mol_230,1,4,"A(4) D(7) R(10) R(12)",0.6909,0.8669,0.3820,1.9398,no
mol_231,1,4,"A(4) D(7) R(11) R(13)",0.7335,0.9685,0.3956,2.0976,no
