Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_44,1,4,"A(3) D(5) R(9) R(11)",0.9484,0.8616,0.3431,2.1531,no
mol_45,1,4,"A(3) D(6) R(10) R(12)",0.9870,0.9998,0.5201,2.5068,no
mol_46,1,4,"A(6) D(9) R(15) R(18)",0.9414,0.8541,0.3023,2.0978,no
mol_47,1,4,"A(4) D(6) R(10) R(13)",0.9923,0.8539,0.3453,2.1914,no
mol_48,1,4,"A(6) D(9) R(16) R(19)",0.9838,0.9999,0.4884,2.4722,no
mol_49,1,4,"A(3) D(5) R(10) R(12)",0.9790,0.9997,0.6981,2.6768,no
mol_50,1,4,"A(5) D(7) R(11) R(14)",0.9618,0.9974,0.3603,2.3195,no
mol_51,1,4,"A(5) D(7) R(11) R(14)",0.9698,0.9989,0.3446,2.3133,no
mol_52,1,4,"A(7) D(10) R(17) R(20)",0.9934,0.8585,0.3121,2.1640,no
mol_53,1,4,"A(4) D(6) R(11) R(14)",0.9879,1.0000,0.4809,2.4688,no
mol_54,1,4,"A(4) D(7) R(11) R(13)",0.9871,0.8581,0.3213,2.1665,no
mol_55,1,4,"A(5) D(7) R(11) R(14)",0.9903,0.8551,0.3245,2.1699,no
mol_56,1,4,"A(5) D(7) R(12) R(15)",0.9930,0.8551,0.3177,2.1658,no
mol_57,1,4,"A(5) D(7) R(12) R(15)",0.9862,0.8376,0.3161,2.1399,no
mol_58,1,4,"A(4) D(6) R(11) R(13)",0.9731,0.9977,0.3574,2.3281,no
mol_59,1,4,"A(4) D(6) R(10) R(12)",0.9668,0.8631,0.3679,2.1979,no
mol_60,1,4,"A(6) D(8) R(13) R(15)",0.9847,0.8551,0.3177,2.1574,no
mol_61,1,4,"A(4) D(6) R(11) R(13)",0.9698,0.9984,0.3446,2.3128,no
mol_62,1,4,"A(4) D(6) R(11) R(14)",0.9696,0.9995,0.3736,2.3427,no
mol_63,1,4,"A(4) D(6) R(11) R(14)",0.9836,0.9997,0.4016,2.3849,no
mol_64,1,4,"A(3) D(6) R(12) R(15)",0.9765,0.9997,0.3721,2.3484,no
mol_65,1,4,"A(7) D(9) R(15) R(18)",0.9734,0.8594,0.2720,2.1048,no
mol_66,1,4,"A(7) D(9) R(16) R(19)",0.9841,0.8459,0.3857,2.2157,no
mol_67,1,4,"A(6) D(7) R(11) R(14)",0.9869,0.9999,0.3330,2.3198,no
mol_68,1,4,"A(4) D(6) R(12) R(14)",0.9935,0.9999,0.3591,2.3525,no
mol_69,1,4,"A(4) D(6) R(12) R(14)",0.9847,0.9998,0.7224,2.7069,no
