Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_22,1,3,"A(4) R(11) R(14)",0.9928,0.9998,0.6397,2.6324,no
mol_23,1,3,"A(4) R(10) R(13)",0.9973,0.8253,0.3453,2.1679,no
mol_24,1,3,"A(4) R(11) R(14)",0.9966,0.9983,0.8010,2.7958,no
mol_25,1,3,"A(4) R(11) R(14)",0.9917,0.9997,0.6657,2.6572,no
mol_26,1,3,"A(4) R(10) R(13)",0.9988,0.8054,0.3427,2.1469,no
mol_27,1,3,"A(4) R(10) R(13)",0.9960,0.8050,0.3468,2.1478,no
mol_28,1,3,"A(4) R(10) R(13)",0.9936,0.8076,0.3466,2.1478,no
mol_29,1,3,"A(5) R(12) R(14)",0.9934,0.9987,0.3747,2.3669,no
mol_30,1,3,"A(3) R(9) R(11)",0.9949,0.8126,0.3381,2.1456,no
mol_31,1,3,"A(4) R(10) R(13)",0.9652,0.7735,0.3785,2.1171,no
mol_32,1,3,"A(3) R(9) R(12)",0.9924,0.8248,0.3429,2.1601,no
mol_33,1,3,"A(3) R(9) R(12)",0.9947,0.9980,0.7651,2.7578,no
mol_34,1,3,"A(3) R(10) R(13)",0.9969,0.9998,0.7810,2.7777,no
mol_35,1,3,"A(3) R(11) R(14)",0.9932,0.9995,0.7987,2.7913,no
mol_36,1,3,"A(3) R(10) R(13)",0.9917,0.8182,0.3486,2.1586,no
mol_37,1,3,"A(5) R(16) R(17)",0.9226,0.7699,0.2671,1.9596,no
mol_38,1,3,"A(4) R(10) R(13)",0.9966,0.9989,0.4015,2.3970,no
mol_39,1,3,"A(5) R(17) R(18)",0.9194,0.9705,0.3154,2.2053,no
mol_40,1,3,"A(3) R(9) R(12)",0.9952,0.8139,0.3466,2.1557,no
mol_41,1,3,"A(3) R(10) R(13)",0.9942,0.9993,0.7426,2.7361,no
mol_42,1,3,"A(3) R(10) R(13)",0.9945,0.9993,0.7767,2.7705,no
mol_43,1,3,"A(3) R(10) R(12)",0.9963,0.8066,0.3480,2.1509,no
mol_44,1,3,"A(3) R(9) R(11)",0.9956,0.8228,0.3427,2.1610,no
mol_45,1,3,"A(3) R(10) R(12)",0.9985,0.9989,0.5449,2.5423,no
mol_46,1,3,"A(6) R(15) R(18)",0.9953,0.8117,0.3044,2.1114,no
mol_47,1,3,"A(4) R(10) R(13)",0.9959,0.8023,0.3516,2.1499,no
mol_48,1,3,"A(6) R(16) R(19)",0.9966,0.9998,0.5195,2.5159,no
mol_49,1,3,"A(3) R(10) R(12)",0.9945,0.9994,0.7236,2.7174,no
mol_50,1,3,"A(5) R(11) R(14)",0.9946,0.9968,0.3607,2.3521,no
mol_51,1,3,"A(5) R(11) R(14)",0.9930,0.9972,0.3585,2.3488,no
mol_52,1,3,"A(7) R(17) R(20)",0.9983,0.8068,0.3233,2.1283,no
mol_53,1,3,"A(4) R(11) R(14)",0.9863,0.9997,0.4746,2.4606,no
mol_54,1,3,"A(4) R(11) R(13)",0.9940,0.8098,0.3306,2.1344,no
mol_55,1,3,"A(5) R(11) R(14)",0.9973,0.8058,0.3337,2.1368,no
mol_56,1,3,"A(5) R(12) R(15)",0.9969,0.8027,0.3295,2.1291,no
mol_57,1,3,"A(5) R(12) R(15)",0.9975,0.7816,0.3244,2.1035,no
mol_58,1,3,"A(4) R(11) R(13)",0.9946,0.9979,0.3563,2.3487,no
mol_59,1,3,"A(4) R(10) R(12)",0.9943,0.8217,0.3605,2.1765,no
mol_60,1,3,"A(6) R(13) R(15)",0.9941,0.8057,0.3253,2.1251,no
mol_61,1,3,"A(4) R(11) R(13)",0.9927,0.9963,0.3581,2.3471,no
mol_62,1,3,"A(4) R(11) R(14)",0.9980,0.9980,0.3758,2.3718,no
mol_63,1,3,"A(4) R(11) R(14)",0.9960,0.9993,0.4065,2.4018,no
mol_64,1,3,"A(3) R(12) R(15)",0.9966,0.9985,0.3746,2.3697,no
mol_65,1,3,"A(7) R(15) R(18)",0.9940,0.8152,0.2743,2.0835,no
mol_66,1,3,"A(7) R(16) R(19)",0.9910,0.7936,0.3973,2.1819,no
mol_67,1,3,"A(6) R(11) R(14)",0.9972,0.9999,0.3449,2.3420,no
mol_68,1,3,"A(4) R(12) R(14)",0.9963,0.9995,0.3610,2.3567,no
mol_69,1,3,"A(4) R(12) R(14)",0.9945,0.9998,0.7388,2.7332,no
