Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_39,1,3,"A(6) H(12) R(18)",0.4617,0.7081,0.1754,1.3451,no
mol_40,1,3,"A(2) H(7) R(12)",0.9900,0.7458,0.3338,2.0696,no
mol_41,1,3,"A(1) H(8) R(13)",0.9599,0.9744,0.3488,2.2830,no
mol_42,1,3,"A(1) H(8) R(13)",0.9582,0.9763,0.3483,2.2828,no
mol_43,1,3,"A(1) H(8) R(12)",0.9921,0.7236,0.3342,2.0499,no
mol_44,1,3,"A(1) H(7) R(11)",0.9918,0.7839,0.3503,2.1261,no
mol_45,1,3,"A(1) H(8) R(12)",0.9937,0.9991,0.3636,2.3564,no
mol_46,1,3,"A(1) H(13) R(18)",0.9882,0.7310,0.2901,2.0094,no
mol_47,1,3,"A(2) H(8) R(13)",0.9924,0.6964,0.3410,2.0298,no
mol_48,1,3,"A(1) H(14) R(19)",0.9969,0.9997,0.3574,2.3540,no
mol_49,1,3,"A(2) H(9) R(12)",0.9970,0.9997,0.3675,2.3641,no
mol_50,1,3,"A(2) H(10) R(14)",0.9545,0.9624,0.4097,2.3266,no
mol_51,1,3,"A(2) H(10) R(14)",0.9950,0.9913,0.3522,2.3384,no
mol_52,1,3,"A(1) H(16) R(20)",0.9971,0.7146,0.3129,2.0245,no
mol_53,1,3,"A(2) H(10) R(14)",0.9867,0.9955,0.3695,2.3518,no
mol_54,1,3,"A(1) H(10) R(13)",0.9922,0.7357,0.3140,2.0419,no
mol_55,1,3,"A(2) H(10) R(14)",0.9950,0.7461,0.3168,2.0578,no
mol_56,1,3,"A(2) H(11) R(15)",0.9959,0.7073,0.3110,2.0143,no
mol_57,1,3,"A(2) H(11) R(15)",0.9951,0.6365,0.3357,1.9674,no
mol_58,1,3,"A(1) H(10) R(13)",0.9561,0.9637,0.3996,2.3194,no
mol_59,1,3,"A(1) H(9) R(12)",0.9570,0.7443,0.2886,1.9899,no
mol_60,1,3,"A(1) H(12) R(15)",0.9920,0.7051,0.3156,2.0126,no
mol_61,1,3,"A(2) H(10) R(13)",0.9955,0.9868,0.3496,2.3319,no
mol_62,1,3,"A(2) H(9) R(14)",0.9935,0.9915,0.4637,2.4487,no
mol_63,1,3,"A(2) H(9) R(14)",0.9919,0.9918,0.3575,2.3413,no
mol_64,1,3,"A(1) H(11) R(15)",0.9988,0.9959,0.3853,2.3799,no
mol_65,1,3,"A(2) H(14) R(18)",0.9560,0.7617,0.2969,2.0146,no
mol_66,1,3,"A(2) H(15) R(19)",0.9596,0.7441,0.2837,1.9874,no
mol_67,1,3,"A(2) H(10) R(14)",0.9952,0.9992,0.6885,2.6829,no
mol_68,1,3,"A(1) H(10) R(14)",0.9964,0.9977,0.3723,2.3664,no
mol_69,1,3,"A(1) H(11) R(14)",0.9970,0.9979,0.3631,2.3579,no
