Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_38,1,4,"A(1) A(3) D(5) R(7)",0.9897,0.9999,0.9510,2.9406,no
mol_40,1,4,"A(1) A(4) D(6) R(7)",0.9684,0.9996,0.8960,2.8641,no
mol_41,1,4,"A(1) A(4) D(6) R(9)",0.9634,0.9996,0.8987,2.8616,no
mol_42,1,4,"A(1) A(3) D(5) R(8)",0.9854,0.9999,0.9400,2.9253,no
mol_45,1,4,"A(1) A(4) D(7) R(8)",1.0000,1.0000,1.0000,3.0000,no
mol_46,1,4,"A(1) A(3) D(5) R(8)",0.9854,0.9999,0.9400,2.9253,no
mol_47,1,4,"A(1) A(3) D(5) R(7)",0.9758,0.9998,0.5750,2.5506,no
mol_48,1,4,"A(1) A(3) D(4) R(7)",0.9707,0.9995,0.5818,2.5520,no
mol_49,1,4,"A(1) A(5) D(7) R(10)",0.9933,1.0000,0.7814,2.7747,no
mol_50,1,4,"A(1) A(3) D(5) R(7)",0.9706,0.9997,0.6417,2.6120,no
mol_51,1,4,"A(1) A(3) D(5) R(6)",0.9737,0.9998,0.8130,2.7864,no
mol_52,1,4,"A(1) A(3) D(4) R(6)",0.9869,0.9998,0.6550,2.6417,no
mol_53,1,4,"A(1) A(3) D(5) R(7)",0.9962,1.0000,0.6246,2.6208,no
mol_54,1,4,"A(1) A(3) D(6) R(8)",0.9867,0.9999,0.8165,2.8031,no
mol_55,1,4,"A(2) A(4) D(6) R(7)",0.9746,0.9998,0.8301,2.8045,no
mol_56,1,4,"A(1) A(4) D(6) R(9)",0.9525,0.9991,0.6960,2.6476,no
mol_57,1,4,"A(1) A(3) D(5) R(8)",0.9785,0.9999,0.8458,2.8241,no
mol_58,1,4,"A(2) A(4) D(6) R(7)",0.9786,0.9998,0.8503,2.8287,no
mol_59,1,4,"A(1) A(3) D(5) R(8)",0.9828,0.9999,0.5746,2.5572,no
mol_60,1,4,"A(1) A(3) D(5) R(8)",0.9929,1.0000,0.5630,2.5558,no
mol_61,1,4,"A(1) A(5) D(7) R(10)",0.9578,0.9994,0.7928,2.7500,no
mol_62,1,4,"A(1) A(3) D(6) R(7)",0.9545,0.9992,0.8429,2.7965,no
mol_63,1,4,"A(1) A(3) D(5) R(7)",0.9642,0.9995,0.6315,2.5953,no
mol_64,1,4,"A(2) A(4) D(6) R(7)",0.9858,0.9999,0.6232,2.6089,no
mol_65,1,4,"A(1) A(3) D(5) R(7)",0.9611,0.9993,0.6761,2.6365,no
mol_66,1,4,"A(1) A(3) D(5) R(6)",0.9473,0.9990,0.5837,2.5300,no
mol_67,1,4,"A(1) A(4) D(6) R(9)",0.9944,1.0000,0.5859,2.5802,no
mol_68,1,4,"A(1) A(3) D(5) R(7)",0.9941,0.9999,0.7044,2.6984,no
mol_69,1,4,"A(1) A(3) D(5) R(7)",0.9534,0.9992,0.6745,2.6272,no
