Title,PhaseScreenScore
My_297,1.762
Youn_52,1.761
Albe_1,1.76
My_291,1.758
My_260,1.758
My_260,1.758
My_386,1.758
My_26,1.758
My_351,1.757
My_193P1,1.757
My_358,1.757
My_25,1.756
RA_67,1.755
My_288,1.753
My_288,1.752
My_37A1,1.752
My_37,1.752
My_37A1,1.752
Andrea-2_4,1.751
Laug_66,1.751
My_23,1.75
My_390,1.748
LA_88,1.743
My_330,1.743
My_257,1.742
My_346,1.742
NMAR_14,1.741
LA_107,1.74
My_245,1.738
LA_144,1.735
My_39A1,1.733
My_310,1.733
My_193P2,1.731
My_69A5,1.731
Migu_11,1.731
LA_115E,1.73
My_291,1.729
My_399,1.729
My_256,1.728
My_178,1.728
My_118,1.728
My_188,1.727
My_188,1.727
My_246,1.726
Yaiza_2,1.724
My_264,1.724
My_264,1.724
Laug_103,1.722
My_399,1.722
My_271,1.722
My_271,1.722
LA_98,1.721
My_305,1.721
My_35,1.721
My_406,1.72
My_307,1.72
My_63,1.717
My_392,1.717
My_391,1.715
LA_80E,1.715
My_148P2,1.715
My_76,1.714
My_109,1.714
LA_75,1.713
Rafa_18-28,1.712
My_292,1.712
CA-F16R,1.71
My_307,1.707
Dani_12,1.703
My_98,1.701
My_98,1.701
Pila_P22,1.7
My_190,1.7
My_190,1.7
My_403,1.699
RA_54,1.698
Pila_R16,1.698
My_369,1.698
Jose_8,1.698
My_391,1.696
My_133,1.694
Pila_35,1.694
My_180,1.692
My_298,1.69
My_298,1.69
Laug_6,1.69
Sara-2_70,1.69
My_DANI12,1.69
My_276,1.689
My_303,1.689
My_337,1.689
My_132,1.689
My_305,1.689
My_117,1.688
My_33,1.688
CJ_20Z,1.686
CJ_20E,1.686
Sara_J36-45,1.686
My_105,1.686
My_105,1.686
LA_44E,1.683
NMAR_17,1.682
Sara_F5-8,1.681
My_320,1.68
LA_106E,1.68
Sara-2_120,1.679
My_204A3,1.678
Laug_9,1.678
LA_44Z,1.678
LA_57E,1.678
My_303,1.677
My_30,1.675
My_89,1.675
CA-C12Z,1.675
My_204A3,1.674
My_148P1,1.673
My_30F,1.672
LA_41Z,1.671
LA_74E,1.671
CA-E8Z,1.67
My_43P3,1.67
Yaiza_16,1.668
CA-B1R,1.667
LA_97Z,1.666
My_326B,1.666
LA_47Z,1.666
LA_41E,1.665
Sara-2_87,1.665
Laug_7,1.665
Pila_39,1.664
My_373,1.662
CA-A8Z,1.662
My_222,1.661
LA_47E,1.661
Yaiza_7,1.659
My_310,1.658
My_366,1.658
My_113P1,1.658
My_371,1.656
RA_60,1.655
My_292,1.655
My_204A1,1.652
CA-A3S,1.651
RA_64,1.651
LA_143Z,1.651
Laug_93,1.65
Azah_10,1.647
Sara-2_63,1.646
My_177,1.645
My_177,1.645
Andrea_9Z,1.644
Andrea-2_9Z,1.644
RA_62,1.644
My_365,1.643
Sara_R48,1.642
My_145,1.642
Sara-2_128,1.642
Yaiza_14,1.641
LA_27E,1.641
LA_27Z,1.641
LA_57Z,1.641
Andrea_14Z,1.64
My_361,1.639
CA-A16R,1.638
My_364,1.638
Alex_12,1.638
NMAR_11,1.637
My_194,1.636
LA_134,1.636
My_176,1.636
Pila_ACO,1.634
CA-B19S,1.634
Andrea-2_14E,1.634
My_31,1.632
My_186,1.632
Youn_42a,1.632
Yaiza_17,1.629
My_300,1.627
My_379,1.627
My_300,1.627
Sara-2_74,1.626
My_194,1.624
My_153,1.623
Rafa_71B,1.623
Sara-2_107,1.622
My_294,1.622
LA_89,1.619
Sara-2_113,1.619
LA_133E,1.617
Laug_107,1.613
My_329,1.607
My_321,1.606
CA-D1R,1.606
My_341,1.605
My_419,1.605
My_321,1.604
Dani_11,1.6
CA-F1S,1.6
LA_120,1.599
LA_77,1.599
RA_43,1.598
Laug_85,1.597
My_274,1.597
My_274,1.597
My_DANI11,1.597
LA_100,1.596
My_88,1.596
LA_104,1.596
My_216,1.595
My_388,1.595
My_96,1.594
RA_80Z,1.594
My_315,1.594
My_1B,1.594
Albe_5,1.593
RA-39,1.592
My_418,1.59
My_421,1.59
Jose_V11-18,1.59
Pila_14,1.589
RA-35,1.589
Dani_12S,1.586
My_238,1.585
CA-D8Z,1.583
CA-D8E,1.583
Albe_10,1.583
LA_133Z,1.583
LA_72,1.583
My_183,1.583
LA_94,1.582
My_368P2,1.581
LA_54,1.581
My_306,1.58
My_331,1.577
My_420,1.577
RA-38,1.575
My_317,1.575
RA-20,1.574
RA-25,1.573
My_381,1.573
My_400,1.573
My_355,1.572
My_DANI12S,1.572
Laug_74,1.57
My_308,1.57
LA_61,1.569
My_42,1.569
My_189,1.569
CA-F1R,1.568
My_189,1.568
My_165,1.568
My_304,1.568
My_179,1.567
Laug_17,1.565
My_191,1.564
My_316,1.564
Albe_13,1.563
LA_42,1.562
LA_55,1.561
My_164,1.559
My_308,1.557
My_378,1.555
Ana_R10,1.555
Laug_78,1.554
My_316,1.554
LA_97E,1.554
RA_68S,1.553
My_359,1.552
CA-B1S,1.551
LA_106Z,1.551
LA_132,1.55
My_167,1.55
My_287,1.549
My_21P3,1.548
My_16,1.548
Rafa_18-25,1.548
My_269,1.547
My_342,1.546
CA-D1S,1.544
LA_38,1.544
LA_40,1.544
My_283,1.543
CA-B8E,1.542
LA_45,1.54
Ana_R9,1.54
LA_140,1.54
My_161,1.54
My_19,1.539
My_113P4,1.539
My_114,1.537
Laug_56,1.536
My_162,1.536
Laug_72,1.536
My_104,1.535
LA_25,1.535
Andrea_9E,1.534
Andrea-2_9E,1.533
Azah_7,1.533
Jose_23,1.531
My_124,1.531
LA_74Z,1.53
My_170,1.53
My_155,1.528
CA-C3R,1.527
Albe_8,1.526
LA_131,1.526
Pila_N20,1.524
My_318,1.523
My_425,1.521
My_417,1.521
Yaiza_8,1.519
My_395,1.518
RA_50E,1.517
Andrea-2_6,1.515
Youn_85,1.513
My_357,1.511
LA_136E,1.51
CA-E3R,1.507
My_340,1.506
Rome_6,1.504
My_131,1.504
My_382,1.503
LA_59,1.502
RA_79Z,1.498
My_301,1.498
My_301,1.498
My_404,1.498
Jose_T24-30,1.497
CA-B18,1.495
LA_29,1.494
LA_143E,1.494
My_135,1.493
Jose_25,1.493
CJ_13,1.493
Dani_10,1.49
LA_50,1.49
My_DANI10,1.49
My_338,1.489
My_237,1.489
My_236,1.488
My_236,1.488
Dani_15,1.488
LA_65,1.487
My_247,1.486
CA-C4,1.483
My_15,1.483
RA-19,1.482
My_14,1.48
My_123,1.478
My_350,1.477
Youn_97,1.474
RA-30,1.474
Andrea_6,1.473
Sara-2_122,1.473
CA-D12Z,1.473
Youn_99,1.473
Youn_4a,1.473
My_28,1.472
Pila_R132,1.472
RA-23,1.47
Laug_19,1.47
Ana_R13,1.47
My_311,1.468
CA-A3R,1.466
My_88,1.465
Laug_94,1.465
My_408,1.464
My_332,1.463
My_46,1.46
My_311,1.459
My_221,1.459
Laug_1,1.458
Youn_37,1.457
My_367,1.457
My_347,1.456
Jose_10,1.455
CJ_18,1.454
My_94,1.453
LA_64,1.452
CJ_14,1.452
RA-27R,1.45
Sara_R58,1.45
CJ_7,1.447
CA-B3R,1.446
My_87,1.444
Laug_8,1.444
Youn_24,1.443
My_405,1.442
Youn_127,1.442
CJ_19,1.442
CA-A12Z,1.441
CA-C14Z,1.44
CJ_3,1.439
Laug_95,1.439
CJ_11,1.437
My_85,1.437
Youn_34,1.437
Youn_10c,1.435
Youn_18,1.434
My_63trim,1.434
Raul_11,1.433
LA_111,1.433
RA_47,1.433
Youn_38,1.431
My_414,1.43
Pila_ACL,1.43
Combretastatin_A4,1.429
Raul_7,1.428
My_304,1.428
Rafa_4B,1.427
CA-B14Z,1.427
CA-D4,1.426
Pila_R22,1.426
Pila_ACJ,1.425
CJ_16,1.425
CA-C12E,1.424
RA_65,1.423
Jose_W13-16,1.423
Laug_68,1.422
CA-E4,1.422
RA_59,1.422
My_52,1.42
My_128,1.419
My_63C,1.419
Laug_21,1.418
Laug_80,1.418
My_9G2,1.418
Jose_P6-7,1.414
Youn_41,1.414
My_359,1.413
My_3H,1.413
Laug_18,1.413
Pila_ACF47,1.411
Jose_22,1.411
Yaiza_6,1.411
CA-A8E,1.41
My_DANI8,1.41
Ana_R5,1.409
My_79,1.407
My_141,1.406
RA-34,1.405
Laug_22,1.404
LA_110,1.402
Youn_71c,1.402
Pila_R62,1.402
Laug_55,1.401
My_9,1.401
Pila_9D,1.401
LA_83,1.401
My_90,1.4
My_243,1.4
Raul_8,1.399
Pila_5,1.398
LA_103,1.398
LA_71,1.397
My_43,1.397
LA_76,1.397
My_173,1.396
CA-D12E,1.395
My_3,1.394
LA_99,1.393
My_168,1.391
My_129,1.391
My_411,1.389
RA-22,1.388
Pila_R54,1.385
CJ_15E,1.384
My_9G,1.384
My_169,1.382
Laug_60,1.379
Laug_82,1.379
LA_109,1.378
My_265,1.378
RA-26R,1.377
My_211,1.377
LA_112,1.376
My_8,1.375
Laug_99,1.374
Laug_20,1.373
Rafa_RPO95C,1.373
LA_52R,1.373
My_174,1.372
My_84B,1.371
My_3E,1.371
My_73,1.371
My_376,1.371
My_223,1.37
My_223,1.37
CJ_15Z,1.369
RA_61E,1.368
Laug_77,1.367
CA-C14E,1.366
My_282,1.365
Sara_R32,1.364
Laug_61,1.364
Dani_14,1.362
RA_50Z,1.361
Sara-2_134,1.359
My_119,1.359
Raul_10,1.359
My_1,1.359
My_240,1.358
My_377,1.356
Yaiza_11,1.356
LA_119,1.354
Sara_C8_17,1.353
My_84,1.353
My_328,1.353
RA_51,1.351
My_24P1,1.35
My_97,1.349
Laug_59,1.349
RA_68R,1.348
My_352,1.348
My_259,1.347
CA-E8E,1.347
My_232,1.347
LA_136Z,1.346
My_97,1.346
Rafa_RPO91A,1.346
Roxi_15A1,1.346
My_142,1.345
Laug_101,1.344
LA_70,1.343
Youn_72c,1.341
Youn_87b,1.341
My_122,1.34
My_91,1.339
My_159,1.339
Dani_8,1.339
RA-27S,1.338
Pila_30D,1.336
Pila_R3,1.336
My_412,1.334
Jose_19,1.334
Laug_105,1.334
Raul_9,1.333
My_12,1.332
LA_148Z,1.329
Youn_132d,1.327
RA_49,1.327
Migu_8,1.324
Pila_R131,1.324
My_209,1.323
Laug_84,1.322
Roxi_15A2,1.321
My_192,1.321
CA-F4,1.319
CA-B3S,1.317
My_349,1.317
CA-A12E,1.313
My_121,1.313
Youn_89,1.312
CA-A16S,1.311
My_374,1.31
My_360,1.309
My_21P4,1.309
Laug_2,1.308
Laug_83,1.307
RA_48R,1.306
My_407,1.305
Migu_2,1.305
My_110,1.304
My_270-281B,1.304
My_11,1.303
Albe_14,1.302
My_20,1.299
My_10,1.298
CA-B14E,1.298
My_158,1.297
My_93,1.296
My_93,1.296
Andrea_14E,1.295
My_322,1.293
RA_52S,1.287
Pila_ACK,1.286
Marc_18,1.284
Pila_17D,1.281
RA-26S,1.278
Alex_15,1.277
My_280B,1.275
Laug_92,1.272
My_111,1.271
My_111,1.271
Pila_R14,1.268
My_394,1.266
My_280,1.265
CA-F16S,1.262
Pila_R60,1.262
Pila_10D,1.261
Laug_75,1.258
My_410,1.256
My_326,1.255
Pila_L13,1.253
My_401,1.253
My_92A1,1.252
LA_145,1.25
My_293,1.25
My_24P3,1.25
My_313,1.249
Yaiza_15,1.249
Rafa_56,1.245
Migu_17,1.244
RA_63R,1.244
My_261,1.239
LA_52S,1.239
My_385,1.235
My_249,1.232
Laug_65,1.232
Pila_18,1.23
My_115P1,1.229
My_313,1.229
My_348,1.228
My_281,1.228
Jose_29,1.224
My_201,1.222
Alex_14B,1.22
My_322,1.219
NMAR_12,1.218
Rafa_18-36,1.218
Migu_16,1.217
LA_151,1.215
RA_48S,1.209
LA_56,1.205
My_309,1.205
RA_56,1.204
RA_63S,1.203
LA_117,1.2
Sara-2_117,1.2
RA_52R,1.198
My_115,1.198
My_38A1,1.197
My_384,1.196
My_36,1.192
Jose_24,1.186
Jose_20,1.183
My_279,1.179
My_354,1.177
Marc_16E-2,1.177
My_393,1.173
Youn_20,1.172
Sara-2_61,1.171
Azah_4B,1.17
Alex_11-11B,1.167
LA_30,1.163
My_255,1.161
LA_39S,1.158
My_63dim,1.158
Youn_120,1.155
My_387,1.152
Youn_95,1.148
My_375,1.147
My_426,1.144
Pila_P21,1.142
My_312,1.14
My_138,1.14
My_38A2,1.139
Sara-2_71,1.138
My_233,1.138
Pila_O13,1.137
Pila_25,1.133
Youn_53,1.133
Laug_76,1.116
My_339,1.114
My_244,1.106
My_289,1.104
Dani_9,1.101
Jose_S14-17,1.1
LA_43,1.097
Yaiza_5,1.094
LA_37,1.094
My_278,1.082
My_356,1.081
LA_80Z,1.078
LA_115Z,1.073
My_327B,1.071
Migu_9,1.068
Migu_3,1.065
Yaiza_18,1.061
Raul_19,1.061
My_213,1.055
My_253,1.055
My_363,1.044
LA_150,1.039
LA_39R,1.038
LA_152,1.036
My_120,1.031
My_335B,1.03
My_370,1.025
LA_48S,1.024
LA_123,1.021
My_197,1.017
My_112P2,1.015
LA_102,1.012
My_422,1.011
LA_82,1.009
My_147,1.008
Laug_88,1.007
My_380,1.005
My_182,1.005
My_197,1.004
Ana_R11,1.003
Pila_AF14,1.002
My_112P1,0.996
My_40A1,0.991
My_290,0.99
Pila_AD17,0.985
My_415,0.985
Pila_R53,0.977
LA_146Z,0.974
My_293,0.969
My_42A1,0.968
My_268,0.967
My_146,0.962
Yaiza_1,0.962
My_327,0.958
RA-24,0.957
Pila_30,0.951
My_335,0.948
Sara-2_126,0.948
My_195,0.93
Yaiza_3,0.921
Laug_90,0.917
Elena_1,0.915
Youn_19,0.913
My_368P1,0.912
Yaiza_19,0.899
Pila_AA12,0.868
My_306,0.864
LA_68E,0.858
LA_68Z,0.858
Laug_89,0.857
CA-B8Z,0.833
My_372,0.826
My_319,0.823
Azah_2,0.815
Jose_9,0.774
My_275,0.774
My_275,0.772
Pila_36,0.734
RA_77,0.684
Pila_9,0.677
Ana_R15,0.656
Pila_R61,0.633
ePharma_6BR1_E3Y,
Laug_82,1
My_43,1
My_242,1
LA_52S,1
LA_51E,1
My_311,1
My_326,1
My_35,1
My_295,1
My_12,1
My_9G,1
My_112P1,1
Pila_30D,0.999
RA_63S,0.999
My_360,0.999
My_63,0.999
RA-27R,0.999
Sara-2_87,0.999
My_321,0.999
My_204A3,0.999
My_3,0.999
Laug_72,0.999
Dani_11,0.999
RA_50E,0.999
RA_63R,0.999
My_20,0.999
LA_52R,0.999
My_245,0.999
CA-B7E,0.999
My_299,0.999
My_299,0.999
NMAR_2,0.999
Albe_13,0.999
CA-B3S,0.999
My_253,0.999
CA-F1R,0.999
Laug_17,0.999
RA_50Z,0.999
My_16,0.999
CA-F7E,0.998
RA_61E,0.998
My_3E,0.998
CA-D7E,0.998
My_9,0.998
Andrea-2_13,0.998
My_362,0.998
My_142,0.998
Laug_94,0.998
CA-D1R,0.998
CA-D1S,0.998
My_193P1,0.998
My_378,0.998
LA_48S,0.998
My_418,0.998
My_391,0.998
RA_68R,0.998
Dani_12S,0.998
My_183,0.998
Rafa_18-07,0.998
CA-E3R,0.998
My_351,0.998
My_153,0.997
My_339,0.997
Laug_1,0.997
My_182,0.997
My_21P4,0.997
Albe_10,0.997
My_33,0.997
CA-E3S,0.997
Sara_J36-45,0.997
My_321,0.997
Pila_AD17,0.997
Pila_AF14,0.997
Laug_19,0.997
My_193P2,0.997
LA_48R,0.997
CA-F13E,0.997
My_89,0.997
My_168,0.997
CA-C3S,0.997
My_104,0.997
CA-A3R,0.997
CA-B3R,0.997
CA-B1R,0.997
Andrea-2_16,0.996
CA-B1S,0.996
Pila_J29,0.996
My_390,0.996
My_30F,0.996
My_27,0.996
LA_27E,0.996
LA_27Z,0.996
Albe_14,0.996
Pila_39,0.996
My_359,0.996
My_146,0.996
Pila_P22,0.996
NMAR_8,0.996
RA_48S,0.996
My_390,0.996
My_97,0.996
My_359,0.996
CA-A3S,0.996
Andrea-2_11,0.996
My_352,0.996
My_286,0.996
My_69A5,0.995
Pila_AC19,0.995
Pila_R27,0.995
My_11,0.995
My_37A1,0.995
Andrea_14Z,0.995
RA-27S,0.995
My_148P1,0.995
CA-D13Z,0.995
My_24P1,0.995
My_346,0.995
My_158,0.995
LA_74E,0.995
My_91,0.995
CA-B19R,0.995
Youn_53,0.994
Sara_R30,0.994
CA-B19S,0.994
RA-26R,0.994
My_112P2,0.994
My_327,0.994
My_260,0.994
My_42,0.994
My_69A3,0.994
CA-D13E,0.994
Pila_R53,0.994
NMAR_14,0.994
CA-B8E,0.994
My_165,0.993
Andrea-2_12,0.993
RA-26S,0.993
RA_52R,0.993
Andrea-2_4,0.993
My_268,0.993
My_30,0.993
My_105,0.993
My_105,0.993
Pila_R60,0.993
Laug_66,0.993
My_197,0.993
Rafa_18-14,0.993
My_391,0.992
My_192,0.992
My_204A3,0.992
CA-F16S,0.992
Andrea_13,0.992
Pila_R54,0.992
My_337,0.992
Dani_10,0.992
My_259,0.992
Sara_R29,0.992
My_63C,0.992
My_422,0.992
My_42A1,0.992
My_322,0.992
NMAR_17,0.992
My_265,0.992
My_310,0.992
RA_78,0.992
Albe_5,0.991
LA_74Z,0.991
My_405,0.991
My_222,0.991
Sara_L19-31,0.991
My_97,0.991
Elena_1,0.991
My_190,0.991
My_98,0.991
My_98,0.991
Laug_6,0.991
My_85,0.991
My_254,0.991
RA_48R,0.99
Pila_N13,0.99
Rafa_18-22,0.99
My_159,0.99
LA_29,0.99
My_167,0.99
My_381,0.99
My_350,0.99
My_99,0.989
My_37A1,0.989
My_322,0.989
My_273,0.989
Sara-2_63,0.989
Dani_8,0.989
My_400,0.989
My_37,0.989
Sara-2_107,0.989
Andrea_14E,0.988
My_141,0.988
LA_30,0.988
My_76,0.988
My_300,0.988
My_356,0.988
Azah_10,0.988
My_1,0.988
My_221,0.988
Laug_21,0.988
Andrea-2_14E,0.988
My_197,0.988
CA-E1R,0.987
My_195,0.987
My_246,0.987
Andrea-2_9E,0.987
My_376,0.987
My_109,0.987
CA-A7E,0.987
Sara_J-10-18,0.987
CA-B7Z,0.987
My_294,0.987
My_386,0.987
Sara-2_71,0.987
Andrea-2_14Z,0.987
My_313,0.987
My_32,0.986
My_10,0.986
My_323,0.986
Pila_L54,0.986
My_DANI8,0.986
LA_148Z,0.986
My_36,0.986
CA-C13Z,0.986
Laug_8,0.986
LA_41E,0.986
Pila_35,0.986
My_267,0.986
My_181,0.986
Andrea-2_9Z,0.986
My_132,0.986
NMAR_10,0.986
My_260,0.986
CA-C13E,0.986
My_290,0.985
Pila_AA12,0.985
CA-E11Z,0.985
RA_68S,0.985
Pila_R62,0.985
CA-E7E,0.985
My_23,0.985
My_419,0.985
My_330,0.985
CA-D12E,0.985
My_273,0.985
Sara-2_128,0.985
My_124,0.985
My_180,0.985
Rafa_18-21,0.985
Sara-2_117,0.985
My_1B,0.985
Andrea_12,0.984
Laug_2,0.984
My_123,0.984
My_361,0.984
Laug_22,0.984
CA-D7Z,0.984
Pila_O44,0.984
My_40A1,0.984
My_148P2,0.984
Yaiza_19,0.984
Dani_15,0.984
Sara_R48,0.984
CA-E7Z,0.984
My_169,0.984
My_131,0.983
Jose_W13-16,0.983
My_133,0.983
LA_106E,0.983
Andrea-2_13.1,0.983
My_297,0.983
Andrea_9E,0.983
My_399,0.983
My_119,0.983
LA_106Z,0.983
LA_97E,0.983
My_118,0.983
LA_60E,0.983
Laug_20,0.983
Andrea_9Z,0.983
LA_86Z,0.982
My_367,0.982
My_204A1,0.982
My_254,0.982
Youn_20,0.982
NMAR_4,0.982
My_328,0.982
CA-E11E,0.982
Sara_R42,0.982
LA_86E,0.982
My_377,0.982
LA_80Z,0.982
My_414,0.982
My_271,0.982
Sara-2_120,0.981
CA-C12E,0.981
My_394,0.981
Andrea_13_1,0.981
NMAR_19,0.981
My_306,0.981
My_411,0.981
My_304,0.981
My_194,0.981
Rafa_18-19,0.981
CJ_4,0.981
My_274,0.98
My_274,0.98
LA_57Z,0.98
Sara-2_113,0.98
Marc_16E-2,0.98
LA_57E,0.98
My_389,0.98
LA_68E,0.98
LA_68Z,0.98
Sara-2_70,0.98
My_296,0.98
CA-F7Z,0.98
My_115P1,0.98
CA-F13Z,0.98
LA_63,0.979
Andrea_11,0.979
My_155,0.979
My_79,0.979
CA-C7E,0.979
My_236,0.979
My_236,0.979
Youn_9,0.979
RA-35,0.979
LA_133Z,0.979
Sara-2_122,0.979
My_90,0.979
My_136,0.978
My_366,0.978
My_302,0.978
LA_39R,0.978
LA_47Z,0.978
Andrea_6,0.978
Laug_18,0.978
My_164,0.978
Combretastatin_A4,0.978
My_135,0.978
LA_71,0.978
My_315,0.978
Youn_120,0.978
My_39A1,0.978
NMAR_13,0.978
My_392,0.977
LA_44E,0.977
CA-D11E,0.977
CA-D11Z,0.977
My_399,0.977
My_305,0.977
LA_60Z,0.977
My_407,0.977
My_354,0.977
My_102,0.977
LA_31E,0.977
LA_31Z,0.977
Andrea-2_6,0.977
My_335B,0.977
LA_80E,0.977
LA_115E,0.977
RA_52S,0.977
LA_97Z,0.976
LA_41Z,0.976
My_209,0.976
My_261,0.976
My_120,0.976
My_191,0.976
My_113P4,0.976
RA-39,0.976
LA_44Z,0.976
My_113P1,0.976
CA-E8Z,0.976
My_425,0.976
My_417,0.976
My_29,0.976
LA_139E,0.976
CA-D8Z,0.976
CA-D8E,0.976
My_110,0.976
LA_47E,0.976
RA_62,0.976
Laug_7,0.976
Youn_89,0.975
My_27,0.975
LA_77,0.975
CA-F16R,0.975
LA_51Z,0.975
RA_64,0.975
Youn_95,0.975
CA-A12E,0.975
LA_50,0.975
My_69A3,0.975
My_300,0.975
LA_26,0.975
RA-38,0.974
RA_43,0.974
LA_143E,0.974
My_256,0.974
My_185,0.974
My_247,0.974
Pila_36,0.974
My_233,0.974
My_243,0.974
Youn_42a,0.974
LA_139Z,0.974
My_232,0.974
My_271,0.973
My_263,0.973
Youn_52,0.973
CA-C4,0.973
My_99,0.973
Laug_77,0.973
NMAR_6,0.973
My_185,0.973
RA_79Z,0.973
CA-E1S,0.973
My_297,0.973
My_291,0.973
My_19,0.972
My_263,0.972
LA_133E,0.972
My_324,0.972
My_96,0.972
Jose_13,0.972
My_358,0.972
LA_143Z,0.972
Rome_6,0.972
My_291,0.972
CA-D4,0.972
My_267,0.971
My_DANI10,0.971
RA_77,0.971
CA-E8E,0.971
Pila_38,0.971
My_402,0.971
Laug_9,0.971
My_298,0.971
Jose_15,0.971
CA-A16R,0.971
My_129,0.971
My_38A1,0.971
Pila_ACJ,0.971
My_421,0.97
My_186,0.97
My_160,0.97
My_304,0.97
CA-A12Z,0.97
LA_65,0.97
My_311,0.97
RA_51,0.969
My_369,0.969
LA_136E,0.969
LA_135,0.969
My_162,0.969
My_255,0.969
My_190,0.969
CA-A8Z,0.968
My_276,0.968
LA_147Z,0.968
RA_80Z,0.968
RA-25,0.968
RA_59,0.968
My_335,0.968
My_288,0.968
My_269,0.968
My_88,0.967
My_88,0.967
My_257,0.967
My_298,0.967
My_313,0.967
RA_75,0.967
Alex_14B,0.966
My_DANI12S,0.966
CA-B8Z,0.966
My_420,0.966
My_317,0.966
CA-B4,0.966
My_193P3,0.966
Pila_25,0.966
My_175,0.965
Laug_73,0.965
CA-A16S,0.965
My_310,0.965
Pila_R61,0.965
LA_149Z,0.965
My_25,0.965
My_283,0.965
Youn_19,0.965
My_223,0.964
My_223,0.964
LA_146Z,0.964
My_DANI11,0.964
My_312,0.963
My_84,0.963
Pila_11D,0.963
Pila_9,0.962
My_188,0.962
CA-C12Z,0.962
My_211,0.962
CJ_15Z,0.962
RA_49,0.961
My_408,0.961
My_264,0.961
RA_47,0.961
RA_56,0.96
My_288,0.96
CA-F4,0.96
My_237,0.96
CA-E4,0.96
My_309,0.96
RA_54,0.96
Youn_127,0.96
My_213,0.959
RA-20,0.959
RA-32,0.959
RA-24,0.959
My_292,0.959
My_128,0.959
My_403,0.959
My_401,0.959
Youn_132d,0.959
My_173,0.959
My_373,0.959
Youn_72c,0.958
Youn_87b,0.958
LA_136Z,0.958
My_371,0.958
Youn_85,0.958
Youn_71c,0.958
LA_59,0.958
My_308,0.958
Rafa_RPO91A,0.958
Youn_32,0.958
My_327B,0.957
My_172,0.957
My_73,0.957
My_194,0.956
LA_43,0.956
LA_56,0.956
Youn_10c,0.956
Youn_99,0.956
LA_117,0.956
RA_65,0.956
LA_85,0.955
LA_121,0.955
My_384,0.955
CJ_14,0.955
LA_73,0.955
LA_109,0.955
My_289,0.955
My_320,0.955
Youn_24,0.954
CA-A4,0.954
LA_99,0.954
LA_96,0.954
LA_83,0.954
Rafa_4B,0.954
CJ_15E,0.954
Youn_38,0.954
LA_46,0.954
Youn_41,0.954
CJ_16,0.954
LA_103,0.954
My_238,0.954
LA_105,0.954
My_240,0.954
My_188,0.954
CJ_3,0.953
LA_110,0.953
My_130,0.953
CJ_7,0.952
LA_82,0.952
My_26,0.952
Youn_37,0.952
LA_70,0.952
My_8,0.952
My_189,0.952
My_306,0.951
Youn_4a,0.951
My_161,0.951
CJ_13,0.951
Dani_14,0.951
LA_112,0.951
LA_53,0.951
LA_88,0.951
Pila_ACO,0.95
LA_130,0.95
My_307,0.95
My_342,0.95
My_303,0.949
LA_123,0.949
My_316,0.949
My_308,0.949
Roxi_15A1,0.949
My_305,0.949
My_307,0.948
Yaiza_14,0.948
LA_76,0.947
LA_100,0.947
LA_142,0.947
LA_132,0.946
My_292,0.946
Raul_19,0.946
My_404,0.946
My_331,0.946
My_406,0.945
Marc_14Z,0.944
My_347,0.943
Pila_ACQ,0.943
My_365,0.942
Jose_V11-18,0.942
My_201,0.941
My_393,0.941
My_303,0.941
My_216,0.941
My_249,0.94
My_145,0.939
My_329,0.939
My_382,0.938
My_176,0.937
My_170,0.937
My_301,0.935
My_287,0.935
My_117,0.935
My_316,0.935
Pila_R14,0.935
My_379,0.933
CA-D2,0.933
CA-F2,0.932
RA_58,0.932
My_387,0.932
My_46,0.931
RA_66,0.931
My_301,0.931
Laug_78,0.931
My_348,0.93
Jose_T24-30,0.93
My_31,0.929
My_293,0.929
My_52,0.929
My_372,0.926
Pila_ACK,0.925
RA-34,0.925
Pila_R22,0.924
Laug_74,0.923
Rafa_RPO95C,0.923
CA-B2,0.923
Pila_15,0.922
LA_107,0.921
Pila_ACF47,0.921
Pila_ACL,0.921
LA_75,0.921
LA_87,0.921
LA_120,0.921
LA_84,0.92
LA_93,0.92
Pila_16,0.92
LA_125,0.919
LA_72,0.919
LA_126,0.918
LA_61,0.918
LA_64,0.918
My_364,0.916
Sara-2_134,0.916
My_177,0.916
Pila_10D,0.916
CA-E2,0.915
CA-C2,0.914
My_318,0.914
LA_128,0.914
RA_45,0.914
My_189,0.913
Youn_4crist,0.913
LA_49,0.913
Rafa_3B,0.913
LA_55,0.913
Rafa_35,0.912
Jose_29,0.912
LA_25,0.912
LA_28,0.911
LA_42,0.911
LA_58,0.911
LA_32,0.911
My_178,0.91
LA_127,0.91
Pila_30,0.91
LA_134,0.91
LA_38,0.91
LA_40,0.91
LA_36,0.91
RA_46,0.909
LA_34,0.909
Rafa_65,0.909
LA_131,0.909
LA_129,0.908
Youn_18,0.907
RA-19,0.906
Youn_100,0.906
Rome_2,0.906
My_355,0.906
My_92A1,0.905
CA-A2,0.905
My_293,0.905
My_DANI12,0.905
CJ_11,0.905
RA-30,0.904
RA-23,0.903
Laug_84,0.903
CJ_5,0.902
RA-22,0.901
CJ_8,0.901
Jose_S14-17,0.9
Laug_65,0.899
Laug_105,0.896
Laug_75,0.894
Raul_8,0.893
Ana_R9,0.893
Yaiza_16,0.892
Yaiza_11,0.89
Raul_10,0.889
Pila_17D,0.888
