Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_89,1,4,"A(1) D(5) D(6) R(11)",0.9977,1.0000,0.5326,2.5303,no
mol_90,1,4,"A(1) D(4) D(6) R(11)",0.6141,0.6310,0.2153,1.4604,no
mol_91,1,4,"A(1) D(5) D(6) R(10)",0.6140,0.6340,0.2231,1.4710,no
mol_92,1,4,"A(1) D(4) D(6) R(10)",0.6142,0.6347,0.2273,1.4762,no
mol_93,1,4,"A(1) D(5) D(6) R(10)",0.6139,0.6338,0.2231,1.4708,no
mol_94,1,4,"A(1) D(4) D(6) R(10)",0.6145,0.6355,0.2197,1.4697,no
mol_95,1,4,"A(1) D(4) D(5) R(12)",0.9919,0.9999,0.4675,2.4593,no
mol_96,1,4,"A(1) D(3) D(4) R(12)",0.6142,0.6280,0.2006,1.4428,no
mol_97,1,4,"A(1) D(2) D(4) R(10)",0.9953,0.9999,0.8685,2.8638,no
mol_98,1,4,"A(1) D(4) D(5) R(11)",0.6146,0.6322,0.2058,1.4525,no
mol_99,1,4,"A(1) D(4) D(5) R(12)",0.6114,0.6317,0.2103,1.4534,no
mol_100,1,4,"A(1) D(4) D(5) R(11)",0.6139,0.6280,0.2065,1.4484,no
mol_101,1,4,"A(1) D(3) D(4) R(12)",0.6142,0.6314,0.2006,1.4462,no
mol_102,1,4,"A(1) D(3) D(4) R(12)",0.6142,0.6280,0.2006,1.4428,no
mol_103,1,4,"A(1) D(3) D(4) R(12)",0.6135,0.6339,0.2007,1.4480,no
mol_104,1,4,"A(1) D(4) D(5) R(11)",0.6146,0.6322,0.2058,1.4525,no
mol_105,1,4,"A(1) D(4) D(5) R(11)",0.6132,0.6338,0.2058,1.4528,no
mol_106,1,4,"A(1) D(4) D(5) R(11)",0.9928,0.9999,0.7046,2.6973,no
mol_107,1,4,"A(1) D(4) D(5) R(12)",0.6128,0.6326,0.1851,1.4305,no
mol_108,1,4,"A(1) D(7) D(8) R(13)",0.9990,1.0000,0.8448,2.8437,no
mol_109,1,4,"A(1) D(4) D(5) R(11)",0.6150,0.6312,0.2057,1.4519,no
mol_110,1,4,"A(1) D(7) D(8) R(13)",0.9993,1.0000,0.8307,2.8299,no
mol_111,1,4,"A(1) D(5) D(6) R(11)",0.9971,1.0000,0.5060,2.5031,no
mol_112,1,4,"A(1) D(7) D(8) R(13)",0.6128,0.6330,0.2133,1.4590,no
mol_113,1,4,"A(1) D(5) D(6) R(11)",0.6145,0.6329,0.2136,1.4610,no
mol_114,1,4,"A(1) D(2) D(3) R(10)",0.6130,0.6322,0.2004,1.4457,no
mol_115,1,4,"A(1) D(4) D(6) R(11)",0.9941,1.0000,0.4015,2.3956,no
mol_116,1,4,"A(1) D(4) D(5) R(11)",0.9927,0.9999,0.7647,2.7573,no
mol_117,1,4,"A(1) D(3) D(4) R(10)",0.6143,0.6355,0.2135,1.4633,no
mol_118,1,4,"A(1) D(4) D(6) R(11)",0.9941,1.0000,0.4015,2.3956,no
mol_119,1,4,"A(1) D(4) D(6) R(11)",0.9961,1.0000,0.4250,2.4211,no
mol_120,1,4,"A(1) D(3) D(4) R(10)",0.9936,1.0000,0.4012,2.3948,no
mol_121,1,4,"A(1) D(5) D(6) R(10)",0.9960,1.0000,0.4104,2.4063,no
mol_122,1,4,"A(1) D(2) D(3) R(8)",0.6136,0.6339,0.2475,1.4950,no
