Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_47,1,3,"A(1) D(5) R(11)",0.9998,1.0000,0.5003,2.5001,no
mol_48,1,3,"A(1) D(3) R(9)",0.9982,0.9999,0.4256,2.4237,no
mol_49,1,3,"A(1) D(6) R(11)",0.9998,1.0000,0.8064,2.8062,no
mol_50,1,3,"A(1) D(4) R(10)",0.9999,0.9999,0.2735,2.2733,no
mol_51,1,3,"A(1) D(5) R(11)",0.9998,1.0000,0.8440,2.8438,no
mol_52,1,3,"A(1) D(3) R(9)",0.9999,0.9999,0.2784,2.2782,no
mol_53,1,3,"A(1) D(4) R(11)",0.9998,1.0000,0.4980,2.4977,no
mol_54,1,3,"A(1) D(5) R(12)",0.9997,1.0000,0.5287,2.5284,no
mol_55,1,3,"A(1) D(5) R(12)",0.9999,0.9999,0.3912,2.3910,no
mol_56,1,3,"A(1) D(6) R(12)",0.9999,0.9999,0.2682,2.2680,no
mol_57,1,3,"A(1) D(5) R(11)",0.9999,1.0000,0.8979,2.8978,no
mol_58,1,3,"A(1) D(6) R(12)",0.9998,0.9999,0.2552,2.2549,no
mol_59,1,3,"A(1) D(3) R(9)",0.9998,0.9999,0.3751,2.3749,no
mol_60,1,3,"A(1) D(3) R(8)",0.9998,0.9999,0.2960,2.2958,no
mol_61,1,3,"A(1) D(3) R(9)",0.9998,1.0000,0.4777,2.4774,no
mol_62,1,3,"A(1) D(3) R(8)",0.9998,1.0000,0.4386,2.4383,no
mol_63,1,3,"A(1) D(4) R(10)",0.9999,1.0000,0.8042,2.8041,no
mol_64,1,3,"A(1) D(3) R(9)",0.9999,0.9999,0.2929,2.2927,no
mol_65,1,3,"A(1) D(5) R(10)",0.9998,1.0000,0.9178,2.9176,no
mol_66,1,3,"A(1) D(4) R(10)",0.9998,0.9999,0.2475,2.2472,no
mol_67,1,3,"A(1) D(4) R(10)",0.9998,1.0000,0.2313,2.2311,no
mol_68,1,3,"A(1) D(3) R(9)",0.9999,0.9999,0.2907,2.2905,no
mol_69,1,3,"A(1) D(3) R(9)",0.9999,1.0000,0.4564,2.4563,no
mol_70,1,3,"A(1) D(3) R(9)",0.9999,0.9999,0.2845,2.2843,no
mol_71,1,3,"A(1) D(3) R(9)",0.9998,0.9999,0.2894,2.2891,no
mol_72,1,3,"A(1) D(3) R(9)",0.9998,0.9999,0.4542,2.4540,no
mol_73,1,3,"A(1) D(4) R(9)",1.0000,1.0000,1.0000,3.0000,no
mol_74,1,3,"A(1) D(4) R(9)",0.9998,0.9999,0.4375,2.4373,no
mol_75,1,3,"A(1) D(3) R(9)",0.9998,0.9999,0.4520,2.4518,no
mol_76,1,3,"A(1) D(4) R(9)",0.9998,0.9998,0.3313,2.3309,no
mol_77,1,3,"A(1) D(3) R(9)",0.9998,1.0000,0.4636,2.4634,no
mol_78,1,3,"A(1) D(3) R(8)",0.9998,0.9999,0.4527,2.4524,no
mol_79,1,3,"A(1) D(4) R(10)",0.9999,0.9999,0.2736,2.2734,no
mol_80,1,3,"A(1) D(6) R(11)",0.9998,1.0000,0.9187,2.9185,no
mol_81,1,3,"A(1) D(6) R(11)",0.9998,1.0000,0.2702,2.2699,no
mol_82,1,3,"A(1) D(4) R(10)",0.9999,0.9999,0.2734,2.2732,no
mol_83,1,3,"A(1) D(4) R(10)",0.9993,0.9999,0.2662,2.2655,no
mol_84,1,3,"A(1) D(6) R(10)",0.9998,0.9999,0.3495,2.3492,no
mol_85,1,3,"A(1) D(6) R(10)",0.9997,0.9999,0.3364,2.3361,no
mol_86,1,3,"A(1) D(3) R(10)",0.9999,0.9999,0.2864,2.2862,no
mol_87,1,3,"A(1) D(6) R(11)",0.9999,0.9999,0.2740,2.2738,no
mol_88,1,3,"A(1) D(6) R(11)",0.9997,0.9999,0.3397,2.3393,no
mol_89,1,3,"A(1) D(6) R(11)",0.9999,0.9999,0.2745,2.2743,no
mol_90,1,3,"A(1) D(6) R(11)",0.9998,1.0000,0.8064,2.8062,no
mol_91,1,3,"A(1) D(6) R(10)",0.9998,1.0000,0.4447,2.4445,no
mol_92,1,3,"A(1) D(6) R(10)",0.9999,1.0000,0.4310,2.4308,no
mol_93,1,3,"A(1) D(6) R(10)",0.9997,0.9999,0.3364,2.3361,no
mol_94,1,3,"A(1) D(6) R(10)",0.9998,0.9999,0.3495,2.3492,no
mol_95,1,3,"A(1) D(5) R(12)",0.9998,1.0000,0.2670,2.2668,no
mol_96,1,3,"A(1) D(4) R(12)",0.9998,1.0000,0.6601,2.6599,no
mol_97,1,3,"A(1) D(4) R(10)",1.0000,0.9999,0.2736,2.2735,no
mol_98,1,3,"A(1) D(5) R(11)",0.9999,1.0000,0.8160,2.8159,no
mol_99,1,3,"A(1) D(5) R(12)",0.9996,0.9999,0.5875,2.5871,no
mol_100,1,3,"A(1) D(5) R(11)",0.9997,1.0000,0.7146,2.7143,no
mol_101,1,3,"A(1) D(4) R(12)",0.9999,1.0000,0.7793,2.7792,no
mol_102,1,3,"A(1) D(4) R(12)",0.9998,1.0000,0.6601,2.6599,no
mol_103,1,3,"A(1) D(4) R(12)",0.9998,0.9999,0.3102,2.3099,no
mol_104,1,3,"A(1) D(5) R(11)",0.9999,1.0000,0.8160,2.8159,no
mol_105,1,3,"A(1) D(5) R(11)",0.9999,0.9999,0.3931,2.3929,no
mol_106,1,3,"A(1) D(5) R(11)",0.9999,0.9999,0.2560,2.2558,no
mol_107,1,3,"A(1) D(5) R(12)",0.9997,0.9999,0.2967,2.2963,no
mol_108,1,3,"A(1) D(8) R(13)",0.9999,0.9999,0.2612,2.2610,no
mol_109,1,3,"A(1) D(5) R(11)",0.9998,1.0000,0.7500,2.7497,no
mol_110,1,3,"A(1) D(8) R(13)",0.9999,0.9999,0.2614,2.2612,no
mol_111,1,3,"A(1) D(6) R(11)",0.9999,0.9999,0.2681,2.2679,no
mol_112,1,3,"A(1) D(8) R(13)",0.9998,1.0000,0.4220,2.4218,no
mol_113,1,3,"A(1) D(6) R(11)",0.9998,0.9998,0.3104,2.3100,no
mol_114,1,3,"A(1) D(3) R(10)",0.9998,0.9999,0.3136,2.3133,no
mol_115,1,3,"A(1) D(6) R(11)",0.9999,0.9999,0.2651,2.2649,no
mol_116,1,3,"A(1) D(5) R(11)",0.9999,0.9999,0.2638,2.2637,no
mol_117,1,3,"A(1) D(4) R(10)",0.9998,1.0000,0.7026,2.7024,no
mol_118,1,3,"A(1) D(6) R(11)",0.9999,0.9999,0.2651,2.2649,no
mol_119,1,3,"A(1) D(6) R(11)",0.9998,1.0000,0.2650,2.2648,no
mol_120,1,3,"A(1) D(4) R(10)",0.9993,0.9999,0.2662,2.2655,no
mol_121,1,3,"A(1) D(6) R(10)",0.9998,0.9999,0.2832,2.2830,no
mol_122,1,3,"A(1) D(3) R(8)",0.9983,0.9999,0.4494,2.4476,no
